Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Surbiton CH R32,L vs Evans,0.77,0.69,51.1,3.0,6.9%,62.1%,4.0%,60.0%,31.6%,39.4%
2019 Busan CH R32,L vs King,0.87,0.93,96.5,12.5,4.7%,54.7%,5.3%,70.2%,43.7%,37.5%
2019 Seoul CH R32,L vs Purcell,0.91,0.66,43.8,2.2,7.5%,55.0%,13.9%,50.0%,34.3%,34.5%
2019 Tunis CH R16,L vs Bellucci,0.77,0.77,57.6,6.3,0.0%,46.2%,5.7%,60.0%,47.1%,48.0%
2019 Tunis CH R32,W vs Serdarusic,1.23,1.56,44.9,2.1,3.4%,55.2%,19.2%,69.2%,45.5%,51.7%
2019 Murcia CH R32,L vs Hernandez,0.96,0.80,60.3,4.6,4.1%,49.0%,7.0%,65.1%,39.5%,32.5%
2019 Phoenix CH R64,L vs Donskoy,0.84,0.65,47.9,2.4,0.0%,48.1%,7.7%,61.5%,31.3%,38.7%
2019 Indian Wells CH R64,L vs Krstin,0.99,0.71,56.0,2.1,3.2%,51.6%,7.4%,37.0%,42.9%,36.0%
2019 Marseille Q1,L vs Vatutin,0.75,0.44,41.1,2.3,8.6%,62.9%,9.4%,68.8%,22.6%,16.7%
2019 Cherbourg CH R16,L vs Mahut,0.96,0.55,36.7,2.0,8.1%,59.5%,0.0%,50.0%,21.4%,30.8%
2019 Cherbourg CH R32,W vs Taberner,0.97,1.54,44.8,5.1,13.2%,73.7%,17.1%,68.6%,45.9%,45.7%
2019 Montpellier R32,L vs Baghdatis,0.99,0.66,50.7,2.4,0.0%,60.0%,0.0%,41.4%,37.9%,26.9%
2019 Montpellier Q2,L vs Bachinger,0.75,0.62,36.7,2.4,3.2%,58.1%,3.6%,57.1%,33.3%,36.1%
2019 Montpellier Q1,W vs Donati,1.10,1.43,56.6,2.9,5.4%,73.0%,6.1%,75.8%,30.8%,36.1%
2018 Bratislava CH R16,L vs Rosol,0.85,0.87,70.9,4.0,12.0%,76.0%,11.9%,64.3%,29.6%,30.4%
2018 Bratislava CH R32,W vs Molleker,1.36,1.76,39.3,2.5,9.4%,78.1%,21.4%,53.6%,44.4%,41.7%
2018 Eckental CH F,L vs Hoang,1.10,0.74,47.2,3.4,6.8%,54.5%,4.7%,51.2%,40.0%,22.2%
2018 Eckental CH SF,W vs Donskoy,1.07,1.79,43.5,2.0,11.1%,70.4%,12.0%,72.0%,48.1%,48.0%
2018 Eckental CH QF,W vs Masur,1.20,1.30,75.5,5.8,5.6%,50.0%,17.1%,65.7%,40.5%,51.4%
2018 Eckental CH R16,W vs Otte,1.27,2.75,30.2,2.4,9.1%,68.2%,10.0%,90.0%,29.6%,64.0%
2019 (14 matches),,0.91,0.83,54.9,2.8,5.0%,57.6%,7.5%,60.5%,37.3%,37.4%
2018 (49 matches),,1.01,1.01,51.6,2.7,6.6%,62.3%,6.3%,65.1%,36.7%,35.4%
2017 (52 matches),,1.01,1.08,54.3,2.7,5.6%,63.3%,9.6%,67.6%,37.3%,37.4%
2016 (48 matches),,1.05,1.13,58.7,2.7,5.1%,63.8%,6.3%,67.4%,37.9%,36.5%
2015 (24 matches),,0.98,0.99,45.7,2.5,7.2%,63.5%,10.9%,67.2%,33.4%,37.4%
Career (293 matches),,1.00,1.05,55.1,2.7,6.1%,63.0%,8.3%,66.7%,36.6%,37.2%
