Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,31,7,24,22.6%,18-53,25.4%,264-384,40.7%,3-6,33.3%,10,-,-,2.5%,6.1%,65.0%,58.9%,43.9%,53.6%,38.9%,46.3%,0.84
Clay,37,10,27,27.0%,26-51,33.8%,304-391,43.7%,2-8,20.0%,10,-,-,1.1%,5.4%,66.2%,55.8%,36.9%,49.4%,42.3%,45.9%,0.84
Grass,2,0,2,0.0%,1-4,20.0%,21-30,41.2%,0-0,-,2,-,-,4.6%,4.6%,65.5%,67.5%,40.0%,58.0%,35.8%,47.4%,0.85
Carpet,2,0,2,0.0%,0-4,0.0%,13-24,35.1%,0-0,-,0,,,,,,,,,,,
Grand Slams,19,4,15,21.1%,10-31,24.4%,139-223,38.4%,2-2,50.0%,12,-,-,2.4%,5.3%,64.6%,60.3%,40.5%,53.3%,38.7%,45.9%,0.83
Premiers,8,0,8,0.0%,4-16,20.0%,79-113,41.1%,0-4,0.0%,4,-,-,2.2%,5.1%,67.0%,60.9%,42.6%,54.9%,40.5%,47.6%,0.90
Internationals,28,9,19,32.1%,21-43,32.8%,270-327,45.2%,3-4,42.9%,6,-,-,1.4%,6.6%,66.1%,53.4%,38.8%,48.5%,42.5%,45.6%,0.83
Quarter-finals,3,0,3,0.0%,2-5,28.6%,19-37,33.9%,0-1,0.0%,0,,,,,,,,,,,
vs Righties,61,14,47,23.0%,37-97,27.6%,517-708,42.2%,5-12,29.4%,18,-,-,2.4%,5.9%,65.3%,59.7%,40.4%,53.0%,40.2%,46.6%,0.85
vs Lefties,7,2,5,28.6%,5-9,35.7%,47-72,39.5%,0-1,0.0%,3,-,-,1.1%,4.8%,64.2%,55.8%,40.3%,50.3%,35.1%,42.5%,0.70
vs Top 10,5,0,5,0.0%,1-10,9.1%,24-62,27.9%,0-0,-,3,-,-,2.1%,4.3%,70.1%,52.7%,50.0%,51.9%,33.7%,42.6%,0.70
