Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Dallas R32,L vs Machac,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,0/0,0/0,0/0
2025 Australian Open R64,L vs Paul,29% (5/17),80% (4/5),1/9,65% (11/17),0% (0/11),1/4,0/1,0/2,0/0,0/1
2025 Australian Open R128,W vs Monteiro,35% (9/26),56% (5/9),0/1,16% (4/25),75% (3/4),4/4,2/2,2/2,0/0,1/1
2025 Hong Kong F,L vs Muller,33% (4/12),50% (2/4),0/3,50% (6/12),33% (2/6),2/2,1/1,0/1,0/0,0/1
2024 Helsinki CH F,W vs Nardi,54% (7/13),71% (5/7),2/3,23% (3/13),0% (0/3),3/4,1/1,1/1,1/1,0/0
2024 Canada QF,L vs Arnaldi,36% (4/11),50% (2/4),0/2,55% (6/11),33% (2/6),1/2,0/0,1/3,0/0,1/2
2024 Canada R32,W vs Tsitsipas,40% (4/10),75% (3/4),0/1,20% (2/10),50% (1/2),3/3,2/3,0/0,1/1,0/0
2024 Wimbledon R128,L vs Rinderknech,19% (5/26),60% (3/5),1/6,36% (9/25),33% (3/9),1/2,0/0,1/1,0/0,0/0
2023 Palmas Del Mar CH F,W vs Zheng,70% (7/10),86% (6/7),2/3,30% (3/10),0% (0/3),5/6,2/4,0/0,1/3,0/0
2021 US Open R32,L vs Djokovic,26% (5/19),40% (2/5),0/6,58% (11/19),36% (4/11),1/2,0/0,2/3,0/0,0/0
2021 US Open R64,W vs Mcdonald,46% (11/24),73% (8/11),4/8,46% (12/26),33% (4/12),6/8,2/3,4/4,1/2,0/0
2021 US Open R128,W vs Caruso,61% (11/18),82% (9/11),2/2,35% (6/17),50% (3/6),5/7,1/1,1/2,0/0,0/0
2021 Tokyo Olympics QF,L vs Djokovic,14% (1/7),0% (0/1),0/3,86% (6/7),17% (1/6),0/0,0/0,0/2,0/0,0/1
2021 Wimbledon R64,L vs Thompson,14% (3/22),100% (3/3),1/3,33% (7/21),29% (2/7),3/3,1/1,2/4,0/0,1/1
2021 Wimbledon R128,W vs Popyrin,53% (8/15),38% (3/8),0/0,20% (3/15),100% (3/3),3/3,3/3,0/0,1/1,0/0
2021 Halle R32,W vs Berankis,38% (5/13),80% (4/5),0/2,25% (3/12),33% (1/3),2/2,0/0,1/1,0/0,0/0
2021 Roland Garros R16,L vs Zverev,25% (3/12),67% (2/3),1/6,67% (8/12),0% (0/8),1/2,0/0,1/3,0/0,0/1
2021 Roland Garros R64,W vs Khachanov,48% (11/23),45% (5/11),1/4,35% (8/23),50% (4/8),2/2,0/0,1/1,0/0,0/0
2021 Roland Garros R128,W vs Giannessi,58% (15/26),67% (10/15),3/7,32% (8/25),13% (1/8),4/7,0/0,1/1,0/0,0/0
2021 Rotterdam QF,L vs Coric,33% (4/12),50% (2/4),0/2,33% (4/12),50% (2/4),1/2,0/0,2/2,0/0,0/0
2025 (4 matches),,30.2%,57.9%,5.9%,40.3%,20.0%,70.0%,75.0%,40.0%,-,33.3%
2024 (4 matches),,33.3%,65.0%,25.0%,33.9%,30.0%,72.7%,75.0%,60.0%,100.0%,50.0%
2023 (1 matches),,70.0%,85.7%,66.7%,30.0%,0.0%,83.3%,50.0%,-,33.3%,-
2021 (13 matches),,38.9%,63.1%,27.1%,39.1%,32.1%,74.4%,88.9%,66.7%,75.0%,25.0%
2020 (2 matches),,45.7%,66.7%,15.4%,42.2%,21.1%,70.0%,33.3%,33.3%,-,0.0%
Career (466 matches),,39.6%,70.7%,25.1%,29.9%,35.4%,83.7%,84.1%,72.9%,86.8%,67.2%
