Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,15,6,9,40.0%,15-22,40.5%,166-192,46.4%,2-2,50.0%,13,72.7%,21.2%,4.0%,3.1%,64.7%,67.4%,47.5%,60.4%,36.4%,48.3%,0.92,R16 (2x)
2024,21,12,9,57.1%,27-26,50.9%,264-263,50.1%,2-3,40.0%,20,80.0%,19.7%,2.9%,1.8%,67.8%,65.2%,55.2%,62.0%,36.6%,49.4%,0.96,F (Hong Kong)
2023,3,2,1,66.7%,4-2,66.7%,33-34,49.3%,3-0,100.0%,3,84.4%,9.4%,2.4%,1.9%,68.1%,74.1%,53.7%,67.6%,31.3%,50.0%,0.97,QF (Atlanta)
2021,45,27,18,60.0%,66-56,54.1%,595-582,50.6%,10-8,55.6%,39,75.3%,25.9%,2.6%,2.1%,64.6%,64.6%,54.8%,61.1%,39.0%,50.0%,1.00,SF (Washington)
2020,6,2,4,33.3%,8-11,42.1%,80-98,44.9%,2-1,66.7%,6,66.7%,23.9%,1.3%,2.7%,63.2%,61.8%,53.4%,58.7%,38.7%,48.4%,0.94,R32 (3x)
2019,39,25,14,64.1%,69-46,60.0%,604-533,53.1%,9-8,52.9%,39,78.9%,28.1%,3.2%,3.1%,63.4%,69.0%,52.8%,63.1%,40.4%,51.5%,1.09,SF (2x)
2018,68,47,21,69.1%,111-63,63.8%,895-770,53.8%,17-5,77.3%,68,81.9%,24.9%,4.8%,2.9%,60.5%,71.8%,55.1%,65.2%,38.7%,51.8%,1.11,W (Brisbane)
2017,44,30,14,68.2%,77-44,63.6%,636-529,54.6%,9-10,47.4%,43,80.7%,28.7%,3.8%,2.7%,62.1%,71.4%,52.1%,64.1%,40.3%,52.0%,1.12,F (2x)
2016,80,58,22,72.5%,140-64,68.6%,1103-878,55.7%,17-10,63.0%,79,82.9%,28.2%,4.2%,3.0%,60.7%,71.8%,54.3%,64.9%,39.8%,52.3%,1.14,W (Memphis)
2015,72,55,17,76.4%,128-54,70.3%,998-777,56.2%,13-13,50.0%,66,85.8%,26.6%,6.1%,3.3%,59.9%,74.8%,54.7%,66.7%,39.2%,52.6%,1.18,W (3x)
2014,66,52,14,78.8%,118-52,69.4%,922-724,56.0%,19-10,65.5%,63,83.5%,28.1%,5.4%,3.6%,60.6%,73.2%,53.6%,65.5%,39.5%,52.3%,1.15,W (4x)
2013,54,35,19,64.8%,85-50,63.0%,685-579,54.2%,8-7,53.3%,52,78.2%,29.3%,3.9%,4.1%,62.6%,69.4%,51.4%,62.7%,41.0%,51.6%,1.10,W (Memphis)
2012,60,40,20,66.7%,93-59,61.2%,778-654,54.3%,11-8,57.9%,56,78.7%,30.8%,3.5%,3.2%,64.0%,68.9%,53.7%,63.5%,41.5%,51.9%,1.14,W (Tokyo)
2011,58,36,22,62.1%,82-64,56.2%,732-675,52.0%,12-11,52.2%,54,76.6%,24.7%,3.3%,3.8%,60.6%,68.2%,52.0%,61.8%,38.7%,50.3%,1.01,F (2x)
2010,12,3,9,25.0%,8-22,26.7%,113-165,40.6%,4-0,100.0%,12,67.8%,12.4%,3.9%,5.0%,59.7%,67.0%,45.1%,58.2%,35.6%,46.7%,0.85,R32 (5x)
2009,10,4,6,40.0%,9-11,45.0%,90-100,47.4%,1-0,100.0%,9,65.1%,22.6%,4.8%,5.4%,54.3%,64.0%,49.2%,57.2%,37.0%,47.3%,0.86,QF (Brisbane)
2008,29,17,12,58.6%,38-34,52.8%,349-336,50.9%,4-3,57.1%,26,76.6%,24.2%,4.2%,3.9%,59.6%,69.6%,50.6%,61.9%,38.0%,50.1%,1.00,W (Delray Beach)
2007,8,3,5,37.5%,7-11,38.9%,75-90,45.5%,1-1,50.0%,8,72.0%,18.5%,4.3%,5.0%,58.9%,71.0%,46.7%,61.0%,35.9%,49.1%,0.92,QF (Indianapolis)
Career,690,454,236,65.8%,1085-691,61.1%,9118-7979,53.3%,144-100,59.0%,656,79.8%,26.5%,4.1%,3.2%,61.7%,70.1%,53.1%,63.6%,39.4%,51.3%,1.08,
