Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Dallas R32,L vs Machac,54.2%,46.2%,6.3%,2/1,2.22,11.1%,37.9%,45.5%,0.0%,1.93,19.0%,83.3%,46.7%,16.7%,2.63,0.0%
2025 Australian Open R64,L vs Paul,67.3%,51.4%,9.6%,5/5,-,5.6%,58.9%,41.9%,6.8%,-,7.8%,93.1%,66.7%,17.2%,-,0.0%
2025 Australian Open R128,W vs Monteiro,57.4%,54.6%,3.0%,2/3,2.55,20.2%,52.3%,50.9%,0.9%,2.59,29.3%,72.7%,60.0%,7.3%,2.46,0.0%
2025 Hong Kong F,L vs Muller,68.8%,47.2%,6.5%,1/4,2.71,35.6%,63.3%,42.1%,1.7%,2.79,54.3%,93.8%,60.0%,25.0%,2.60,8.3%
2024 Helsinki CH F,W vs Nardi,76.9%,60.0%,3.3%,2/1,2.26,7.0%,72.5%,48.6%,0.0%,2.12,14.3%,84.6%,72.7%,7.7%,2.40,0.0%
2024 Canada QF,L vs Arnaldi,63.0%,54.3%,1.4%,0/1,2.35,7.7%,62.9%,40.9%,0.0%,2.21,11.1%,72.7%,66.7%,3.0%,2.65,0.0%
2024 Canada R32,W vs Tsitsipas,59.3%,56.3%,1.9%,0/1,-,21.4%,51.3%,50.0%,0.0%,-,28.0%,85.7%,66.7%,7.1%,-,11.8%
2023 Palmas del Mar CH F,W vs Zheng,71.6%,72.9%,6.0%,2/2,2.67,2.3%,68.3%,64.3%,2.4%,2.63,3.6%,80.0%,85.0%,12.0%,2.75,0.0%
2021 US Open R32,L vs Djokovic,60.3%,45.6%,5.3%,3/4,2.25,3.5%,53.7%,43.2%,3.7%,2.10,4.2%,83.3%,48.6%,9.5%,2.50,2.3%
2021 Olympics QF,L vs Djokovic,61.9%,26.9%,9.5%,2/2,2.28,2.5%,60.0%,25.0%,5.0%,2.28,5.0%,77.8%,28.6%,16.7%,2.28,0.0%
2021 Halle R32,W vs Berankis,73.8%,47.9%,6.2%,2/2,2.49,8.5%,71.1%,51.9%,7.9%,2.47,12.9%,80.8%,42.9%,3.8%,2.53,0.0%
2021 Rotterdam QF,L vs Coric,60.3%,40.4%,5.1%,1/3,2.20,15.9%,50.0%,36.0%,2.0%,2.15,25.6%,91.7%,45.5%,12.5%,2.27,0.0%
2021 Rotterdam R32,W vs Auger Aliassime,61.1%,54.5%,3.7%,1/1,-,0.0%,50.0%,33.3%,3.3%,-,0.0%,78.3%,72.2%,4.3%,-,0.0%
2019 Wimbledon QF,L vs Federer,57.5%,39.3%,14.2%,5/10,2.19,31.7%,58.6%,31.7%,14.3%,2.20,33.3%,62.5%,55.0%,15.6%,2.19,29.5%
2019 Wimbledon R16,W vs Kukushkin,68.0%,60.2%,9.8%,8/4,2.38,9.4%,62.2%,56.9%,11.0%,2.37,16.7%,82.1%,65.6%,7.7%,2.39,0.0%
2019 Wimbledon R32,W vs Johnson,71.7%,60.5%,1.8%,2/0,2.36,25.6%,64.3%,51.1%,1.4%,2.43,17.2%,94.7%,72.2%,2.6%,2.19,42.9%
2019 Wimbledon R64,W vs Norrie,69.9%,63.8%,3.6%,1/2,2.33,19.5%,74.1%,57.5%,3.7%,2.17,27.6%,81.8%,77.8%,4.5%,2.67,0.0%
2019 Wimbledon R128,W vs Monteiro,65.0%,55.2%,4.9%,3/2,2.22,15.5%,56.9%,56.1%,5.6%,2.26,20.5%,86.7%,53.8%,3.3%,2.13,5.3%
2019 Barcelona SF,L vs Medvedev,73.4%,43.5%,3.2%,0/3,2.36,3.5%,67.3%,45.9%,3.6%,2.45,3.8%,86.5%,40.6%,2.7%,2.24,3.0%
2019 Dubai R16,L vs Hurkacz,66.7%,53.2%,8.6%,3/5,2.64,8.5%,60.9%,57.1%,7.2%,2.41,5.4%,87.0%,45.0%,13.0%,3.05,13.6%
Career (129 matches),,65.0%,52.2%,4.3%,50.2%,2.34,14.5%,60.3%,46.7%,2.9%,2.30,19.9%,80.4%,59.4%,7.2%,2.41,6.7%
