Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Dallas R32,L vs Machac,3.6,4.5,2.7,47.5%,23.8%,57.1%,14.3%,43.1%,21.4%,3.5,8.0,4.5,8.2
2025 Australian Open R64,L vs Paul,4.5,5.0,3.8,39.2%,45.6%,56.3%,25.0%,47.4%,19.8%,9.5,5.4,8.0,4.7
2025 Australian Open R128,W vs Monteiro,3.3,3.0,3.6,51.2%,51.9%,66.7%,52.6%,50.1%,17.4%,13.0,7.1,6.5,4.2
2025 Hong Kong F,L vs Muller,4.0,4.1,4.0,42.9%,41.0%,64.7%,41.7%,51.2%,16.8%,5.0,4.1,1.0,1.0
2024 Helsinki CH F,W vs Nardi,4.4,4.8,4.1,49.4%,62.7%,57.9%,61.1%,50.9%,18.6%,12.5,7.7,4.0,3.1
2024 Canada QF,L vs Arnaldi,4.3,5.1,3.6,49.4%,43.8%,57.9%,47.1%,53.4%,16.0%,3.0,2.2,1.0,1.0
2024 Canada R32,W vs Tsitsipas,3.5,3.9,3.1,48.6%,50.0%,100.0%,33.3%,57.7%,23.8%,9.0,11.8,2.0,4.2
2023 Palmas del Mar CH F,W vs Zheng,5.1,5.1,5.1,50.8%,62.9%,40.0%,68.2%,49.6%,15.8%,12.5,9.8,12.5,10.8
2021 US Open R32,L vs Djokovic,4.3,4.9,3.6,47.1%,35.6%,53.3%,46.4%,49.6%,23.1%,18.5,8.8,2.5,1.4
2021 Olympics QF,L vs Djokovic,4.5,4.9,3.9,37.2%,30.8%,50.0%,11.1%,45.2%,16.3%,-4.5,-6.7,-2.0,-2.6
2021 Halle R32,W vs Berankis,3.0,3.0,3.0,51.0%,53.1%,50.0%,50.0%,42.7%,20.4%,-1.0,-1.6,7.0,9.0
2021 Rotterdam QF,L vs Coric,3.9,4.5,3.2,46.5%,57.1%,41.7%,28.6%,51.7%,16.4%,8.0,7.0,-1.0,-1.1
2021 Rotterdam R32,W vs Auger Aliassime,3.8,4.0,3.6,54.8%,50.0%,60.0%,77.8%,50.5%,7.6%,3.5,4.1,9.5,11.4
2019 Wimbledon QF,L vs Federer,3.3,3.8,2.8,44.0%,39.1%,61.1%,25.0%,49.6%,26.1%,4.5,3.7,-2.5,-2.5
2019 Wimbledon R16,W vs Kukushkin,3.9,3.9,3.8,50.0%,50.0%,57.1%,81.3%,40.2%,23.0%,25.0,21.0,17.5,10.3
2019 Wimbledon R32,W vs Johnson,3.3,3.6,3.2,52.1%,72.2%,70.6%,66.7%,48.3%,21.1%,14.5,14.5,13.5,14.2
2019 Wimbledon R64,W vs Norrie,3.9,3.5,4.2,55.6%,74.3%,58.8%,81.8%,50.4%,16.2%,12.0,12.5,10.0,11.0
2019 Wimbledon R128,W vs Monteiro,3.4,3.4,3.5,52.6%,52.9%,43.8%,80.0%,54.3%,15.3%,18.5,14.6,6.5,6.5
2019 Barcelona SF,L vs Medvedev,5.7,6.4,5.0,40.2%,44.4%,62.1%,65.6%,51.3%,14.9%,2.5,1.1,-3.0,-1.5
2019 Dubai R16,L vs Hurkacz,3.8,3.8,3.8,44.0%,51.2%,46.7%,57.1%,53.7%,21.0%,7.0,5.3,4.5,4.6
Career (129 matches),,4.1,4.4,3.8,47.2%,51.9%,56.7%,53.1%,49.4%,14.6%,6.5,5.4,4.4,3.9
