Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,70.0%,9.1%,2.7%,5.5%,60.3%,63.6%,44.8%,56.2%,32.8%,45.0%,0.75
Clay,6,3,3,50.0%,6-6,50.0%,54-58,48.2%,0-0,-,6,79.3%,21.3%,3.7%,2.8%,62.9%,73.0%,48.9%,64.0%,37.1%,50.2%,1.03
Masters,3,1,2,33.3%,2-5,28.6%,28-38,42.4%,0-0,-,3,75.0%,11.8%,3.1%,3.6%,61.0%,68.9%,50.0%,61.5%,33.5%,46.7%,0.87
Other Tours,4,2,2,50.0%,4-3,57.1%,34-33,50.7%,0-0,-,4,80.6%,26.3%,3.9%,3.0%,63.6%,73.5%,46.4%,63.6%,39.4%,51.8%,1.08
Best of 3,7,3,4,42.9%,6-8,42.9%,62-71,46.6%,0-0,-,7,77.9%,19.4%,3.5%,3.3%,62.4%,71.4%,48.1%,62.7%,36.4%,49.4%,0.98
vs Righties,5,2,3,40.0%,4-5,44.4%,41-45,47.7%,0-0,-,5,77.8%,22.9%,4.2%,3.8%,63.4%,70.9%,47.6%,62.4%,37.2%,49.7%,0.99
vs Lefties,2,1,1,50.0%,2-3,40.0%,21-26,44.7%,0-0,-,2,78.3%,12.5%,2.2%,2.2%,60.4%,72.6%,49.1%,63.3%,34.9%,48.8%,0.95
