Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Dallas R32,L vs Machac,22,10,2.2,22.9%,10.4%,20,10,2.0,23.3%,11.6%,7.0%,7.0%,3.7,42.7%,11.5%
2025 Australian Open R64,L vs Paul,36,45,0.8,15.5%,19.3%,36,40,0.9,16.5%,18.3%,7.8%,5.5%,1.7,24.5%,14.2%
2025 Australian Open R128,W vs Monteiro,68,38,1.8,22.0%,12.3%,51,35,1.5,19.5%,13.4%,13.4%,4.6%,1.1,18.4%,17.2%
2025 Hong Kong F,L vs Muller,28,34,0.8,18.4%,22.4%,24,33,0.7,16.8%,23.1%,12.6%,4.2%,1.1,8.6%,7.9%
2024 Helsinki CH F,W vs Nardi,20,37,0.5,11.4%,21.1%,18,34,0.5,10.8%,20.4%,6.6%,4.2%,0.5,10.3%,20.6%
2024 Canada Masters QF,L vs Arnaldi,17,38,0.4,11.4%,25.5%,17,37,0.5,12.4%,27.0%,7.3%,5.1%,1.0,16.1%,15.4%
2024 Canada Masters R32,W vs Tsitsipas,23,17,1.4,20.9%,15.5%,21,16,1.3,21.6%,16.5%,11.3%,3.1%,1.3,29.1%,22.7%
2024 Wimbledon R128,L vs Rinderknech,50,48,1.0,15.9%,15.2%,45,43,1.0,16.7%,15.9%,9.3%,6.7%,2.0,25.1%,12.4%
2023 Palmas Del Mar CH F,W vs Zheng,25,16,1.6,19.5%,12.5%,21,16,1.3,17.5%,13.3%,12.5%,5.0%,0.9,12.5%,13.3%
2021 US Open R32,L vs Djokovic,38,57,0.7,13.9%,20.8%,32,54,0.6,13.2%,22.2%,8.2%,4.5%,0.9,16.4%,19.0%
2021 US Open R64,W vs Mcdonald,45,57,0.8,13.3%,16.9%,43,51,0.8,13.9%,16.5%,10.3%,2.9%,0.8,13.3%,16.0%
2021 US Open R128,W vs Caruso,31,37,0.8,14.2%,16.9%,29,34,0.9,14.4%,16.9%,7.5%,6.0%,0.5,8.7%,17.8%
2021 Tokyo Olympics QF,L vs Djokovic,6,22,0.3,6.7%,24.4%,6,20,0.3,7.4%,24.7%,3.7%,3.7%,1.1,17.8%,16.7%
2021 Wimbledon R64,L vs Thompson,36,49,0.7,14.2%,19.3%,31,44,0.7,13.7%,19.5%,10.2%,3.5%,1.8,15.4%,8.7%
2021 Wimbledon R128,W vs Popyrin,30,22,1.4,15.8%,11.6%,24,20,1.2,14.3%,11.9%,10.7%,3.6%,1.2,14.7%,12.1%
2021 Halle R32,W vs Berankis,25,31,0.8,17.6%,21.8%,21,27,0.8,16.3%,20.9%,3.9%,7.0%,1.0,16.9%,17.6%
2021 Roland Garros R16,L vs Zverev,16,36,0.4,10.4%,23.4%,16,36,0.4,10.9%,24.5%,,,0.8,13.0%,15.6%
2021 Roland Garros R32,W vs Laaksonen,13,5,2.6,14.8%,5.7%,13,5,2.6,16.9%,6.5%,,,1.0,13.6%,13.6%
2021 Roland Garros R64,W vs Khachanov,57,53,1.1,18.0%,16.8%,57,53,1.1,18.7%,17.4%,,,0.7,12.0%,17.7%
2021 Roland Garros R128,W vs Giannessi,54,61,0.9,17.3%,19.6%,54,61,0.9,18.4%,20.7%,,,0.8,10.6%,14.1%
Career (228 matches),,6542,6985,0.9,15.4%,16.4%,5736,6356,0.9,14.9%,16.5%,6.9%,4.3%,0.9,15.0%,17.6%
