Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Dallas R32,L vs Machac,0.80,0.48,35.9,2.1,7.7%,65.4%,0.0%,40.9%,24.0%,30.4%
2025 Australian Open R64,L vs Paul,1.23,0.83,41.7,3.7,0.0%,47.8%,0.0%,43.5%,29.6%,44.0%
2025 Australian Open R128,W vs Monteiro,1.03,1.37,41.0,17.1,10.7%,68.0%,13.8%,81.5%,39.3%,28.7%
2025 Hong Kong F,L vs Muller,0.97,0.74,57.6,4.1,2.6%,56.4%,8.3%,55.6%,27.5%,40.5%
2024 Helsinki CH F,W vs Nardi,0.96,1.26,51.6,9.7,4.5%,61.4%,0.0%,67.5%,43.8%,51.2%
2024 Canada QF,L vs Arnaldi,0.83,0.79,56.8,3.1,0.0%,67.5%,0.0%,44.4%,43.2%,38.9%
2024 Canada R32,W vs Tsitsipas,1.60,1.75,38.2,2.2,6.7%,63.3%,0.0%,73.1%,33.3%,37.0%
2024 Wimbledon R128,L vs Rinderknech,1.05,0.75,47.0,5.9,5.3%,66.0%,0.0%,55.6%,28.9%,26.6%
2023 Palmas Del Mar CH F,W vs Zheng,1.09,1.43,51.6,2.1,6.3%,59.4%,6.9%,58.6%,55.9%,51.5%
2021 US Open R32,L vs Djokovic,1.02,0.77,41.1,3.5,5.5%,64.4%,2.9%,48.6%,34.8%,30.6%
2021 US Open R64,W vs Mcdonald,1.25,1.19,46.6,4.2,2.1%,58.5%,0.0%,58.0%,42.0%,37.3%
2021 US Open R128,W vs Caruso,1.06,1.37,33.6,2.0,0.0%,58.9%,4.0%,68.0%,40.0%,56.6%
2021 Tokyo Olympics QF,L vs Djokovic,0.88,0.40,30.6,2.2,0.0%,52.0%,0.0%,30.4%,9.1%,45.0%
2021 Wimbledon R64,L vs Thompson,0.91,0.75,35.1,2.3,4.3%,55.7%,3.3%,66.7%,33.3%,31.0%
2021 Wimbledon R128,W vs Popyrin,1.08,1.57,33.1,2.0,8.3%,64.6%,4.8%,83.3%,36.5%,41.7%
2021 Halle R32,W vs Berankis,1.35,1.37,52.5,2.6,5.0%,55.0%,5.4%,73.0%,30.6%,44.8%
2021 Roland Garros R16,L vs Zverev,1.08,0.61,27.0,2.0,0.0%,48.9%,0.0%,37.2%,34.3%,29.0%
2021 Roland Garros R64,W vs Khachanov,1.03,1.17,58.7,10.4,0.0%,61.7%,0.0%,66.7%,45.1%,35.9%
2021 Roland Garros R128,W vs Giannessi,0.89,1.14,58.9,7.3,0.0%,70.7%,2.9%,60.3%,43.7%,43.9%
2021 Rotterdam QF,L vs Coric,0.95,0.76,66.2,2.9,2.3%,63.6%,0.0%,62.5%,22.0%,37.8%
2025 (4 matches),,1.05,0.87,43.8,3.8,5.3%,58.9%,6.5%,58.9%,32.7%,35.3%
2024 (4 matches),,1.07,1.02,48.7,3.8,4.3%,64.9%,0.0%,58.5%,36.2%,37.1%
2023 (1 matches),,1.09,1.43,51.6,2.1,6.3%,59.4%,6.9%,58.6%,55.9%,51.5%
2021 (13 matches),,1.04,1.00,45.1,2.8,2.4%,61.0%,2.1%,60.9%,37.2%,37.8%
2020 (2 matches),,1.00,1.02,50.5,3.4,0.0%,59.9%,1.5%,58.6%,37.5%,45.6%
Career (466 matches),,1.05,1.18,47.9,2.7,4.0%,65.4%,2.9%,63.1%,39.4%,40.5%
