Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Dallas R32,L vs Machac,2.2%,100.0%,9.4%,33.3%,25.8%,40.0%,0.0%,11.6%,27.3%,0.8%,0.0%,-25,-89
2025 Australian Open R64,L vs Paul,0.0%,-,10.3%,45.8%,14.5%,25.5%,0.0%,8.3%,20.5%,2.2%,11.1%,-24,-51
2025 Australian Open R128,W vs Monteiro,7.3%,88.9%,11.3%,74.3%,19.6%,31.8%,22.2%,10.8%,12.9%,0.5%,100.0%,-3,18
2025 Hong Kong F,L vs Muller,4.2%,100.0%,7.9%,91.7%,17.8%,27.0%,0.0%,8.4%,21.4%,0.8%,100.0%,88,49
2024 Helsinki CH F,W vs Nardi,2.4%,100.0%,14.9%,76.9%,14.1%,17.0%,0.0%,10.2%,24.0%,0.3%,100.0%,-1,18
2024 Canada QF,L vs Arnaldi,2.6%,50.0%,20.8%,77.4%,16.4%,27.3%,16.7%,7.2%,15.0%,1.1%,66.7%,60,37
2024 Canada R32,W vs Tsitsipas,1.9%,100.0%,9.1%,90.0%,17.5%,12.1%,0.0%,2.9%,14.3%,0.7%,100.0%,48,-34
2023 Palmas del Mar CH F,W vs Zheng,0.0%,-,11.7%,80.0%,13.3%,15.0%,16.7%,12.1%,34.8%,0.7%,50.0%,-33,-28
2021 US Open R32,L vs Djokovic,2.2%,33.3%,7.3%,55.0%,15.1%,17.7%,66.7%,7.6%,17.4%,0.6%,0.0%,-11,-29
2021 Olympics QF,L vs Djokovic,0.0%,-,10.0%,33.3%,7.0%,8.7%,0.0%,9.7%,23.1%,0.0%,-,-52,-52
2021 Halle R32,W vs Berankis,1.4%,0.0%,4.9%,57.1%,14.0%,15.8%,0.0%,22.2%,42.9%,0.6%,0.0%,78,78
2021 Rotterdam QF,L vs Coric,3.6%,66.7%,13.0%,66.7%,15.5%,14.7%,0.0%,9.5%,28.6%,1.7%,50.0%,6,-14
2021 Rotterdam R32,W vs Auger Aliassime,4.7%,66.7%,6.7%,87.5%,12.7%,27.6%,0.0%,6.1%,26.7%,1.6%,33.3%,-41,-24
2019 Wimbledon QF,L vs Federer,11.1%,40.0%,13.9%,61.8%,14.3%,23.1%,0.0%,13.0%,27.3%,1.1%,0.0%,7,-3
2019 Wimbledon R16,W vs Kukushkin,0.9%,100.0%,7.4%,77.8%,30.4%,40.0%,100.0%,14.2%,34.2%,1.1%,100.0%,5,3
2019 Wimbledon R32,W vs Johnson,11.5%,85.7%,12.5%,90.9%,15.5%,7.1%,20.0%,17.5%,37.5%,1.3%,100.0%,29,34
2019 Wimbledon R64,W vs Norrie,6.8%,75.0%,20.1%,82.8%,17.8%,36.4%,0.0%,18.2%,35.7%,1.8%,50.0%,19,26
2019 Wimbledon R128,W vs Monteiro,7.1%,83.3%,12.4%,75.0%,23.3%,31.0%,5.9%,15.6%,25.0%,1.9%,60.0%,63,64
2019 Barcelona SF,L vs Medvedev,8.2%,62.5%,11.4%,59.1%,8.6%,8.8%,14.3%,6.1%,26.1%,1.4%,42.9%,-35,-50
2019 Dubai R16,L vs Hurkacz,3.4%,66.7%,9.9%,72.2%,12.5%,13.3%,0.0%,8.8%,26.3%,0.7%,50.0%,-7,4
Career (129 matches),,2.6%,63.6%,8.8%,71.2%,13.4%,18.3%,12.0%,9.7%,27.8%,1.2%,48.9%,-2,-7
