Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Landisville PA R32,L vs Ponchet,1.13,0.74,63.9,2.1,-,50.0%,-,58.5%,34.1%,26.2%
2019 W60 Ashland KY R16,W vs Myers,1.10,1.62,49.1,2.2,-,70.4%,-,66.7%,38.2%,54.5%
2019 W60 Brescia R16,W vs Grabher,1.25,1.51,41.7,2.6,-,46.9%,-,63.3%,56.7%,52.0%
2019 Rabat Q1,L vs Danilina,0.85,0.78,57.3,2.8,0.0%,50.0%,2.8%,38.9%,57.1%,44.7%
2019 W80 Charlottesville VA R32,W vs Gauff,1.08,1.25,63.7,2.5,0.0%,61.5%,0.0%,57.9%,48.8%,43.6%
2019 Bogota Q1,L vs Kostova,1.03,0.85,67.4,11.2,3.8%,56.6%,2.1%,43.8%,32.7%,49.0%
2019 W25 Canberra R32,L vs Kaji,0.98,0.80,57.8,8.2,0.0%,58.5%,0.0%,46.9%,40.0%,37.1%
2019 W25 Canberra R32,W vs Tanaka,1.07,1.40,52.0,2.4,2.9%,60.0%,0.0%,67.7%,54.3%,40.6%
2019 W60 Launceston R32,L vs Hibino,0.94,0.80,90.3,4.0,3.2%,59.7%,0.0%,66.1%,29.2%,34.1%
2019 W60 Burnie R16,L vs Garcia Perez,0.91,0.89,93.5,10.3,0.0%,53.8%,0.0%,54.3%,36.8%,52.8%
2019 W60 Burnie R32,W vs Rybakina,1.12,1.47,57.5,2.5,3.0%,72.7%,0.0%,62.1%,50.0%,33.3%
2019 Australian Open R64,L vs Garcia,0.74,0.54,36.7,2.0,3.8%,61.5%,3.8%,50.0%,25.9%,39.1%
2019 Australian Open R128,W vs Mattek Sands,1.18,2.02,33.3,2.0,3.3%,70.0%,0.0%,69.0%,43.5%,61.9%
2019 Hobart R16,L vs Bencic,0.87,0.65,44.4,2.2,0.0%,54.5%,0.0%,44.8%,24.1%,51.9%
2019 Hobart R32,W vs Larsson,1.09,1.23,67.3,2.4,2.1%,57.4%,2.3%,70.5%,40.8%,41.3%
2017 Bendigo $60K R16,L vs Minokoshi,0.93,0.72,49.7,4.0,5.4%,56.8%,0.0%,56.3%,23.8%,43.6%
2017 Bendigo $60K R32,W vs Inglis,1.04,1.62,41.1,2.0,3.6%,75.0%,4.3%,52.2%,51.6%,58.6%
2017 Canberra $60K R32,L vs Lim,0.95,0.85,70.1,4.4,1.8%,56.4%,2.0%,42.0%,45.6%,44.6%
2017 Toowoomba $25K R16,L vs Sema,0.84,0.80,62.5,2.4,3.8%,59.6%,0.0%,51.0%,40.0%,45.7%
2017 Toowoomba $25K R32,W vs Chiang,1.13,1.47,49.6,2.1,3.7%,59.3%,0.0%,64.0%,42.9%,57.6%
2019 (15 matches),,1.02,1.01,62.1,2.8,1.8%,58.3%,0.9%,57.1%,40.7%,43.6%
2017 (23 matches),,1.01,1.13,54.8,2.5,2.2%,58.9%,0.8%,54.5%,46.9%,49.5%
2016 (2 matches),,0.89,0.71,52.5,2.1,1.5%,46.3%,4.8%,49.2%,39.7%,43.6%
2015 (5 matches),,1.09,1.11,54.0,2.8,2.2%,63.0%,1.8%,48.8%,42.7%,47.0%
Career (45 matches),,1.02,1.07,57.3,2.6,2.0%,58.6%,1.1%,54.6%,43.9%,46.9%
