Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,25,11,14,44.0%,29-34,46.0%,274-296,48.1%,4-2,66.7%,15,72.2%,26.5%,1.1%,3.5%,70.2%,65.1%,45.8%,59.4%,38.9%,49.5%,0.96
Clay,399,214,185,53.6%,490-441,52.6%,4468-4269,51.1%,57-63,47.5%,215,68.0%,32.8%,1.4%,2.6%,72.5%,61.6%,48.5%,58.0%,42.4%,50.1%,1.01
Grass,1,0,1,0.0%,0-3,0.0%,8-18,30.8%,0-0,-,1,61.5%,0.0%,0.0%,5.7%,58.0%,62.7%,45.9%,55.7%,14.8%,38.9%,0.33
Carpet,10,0,10,0.0%,0-16,0.0%,42-97,30.2%,0-1,0.0%,6,56.8%,4.5%,3.0%,2.3%,69.6%,60.1%,35.2%,52.5%,23.0%,39.4%,0.48
Grand Slams,26,11,15,42.3%,47-52,47.5%,441-463,48.8%,4-1,80.0%,10,64.8%,24.9%,1.4%,2.7%,69.7%,60.7%,47.7%,56.8%,36.2%,47.0%,0.84
Masters,39,13,26,33.3%,29-53,35.4%,359-416,46.3%,4-6,40.0%,20,61.8%,29.0%,1.1%,2.3%,74.8%,60.2%,43.6%,56.0%,40.3%,47.9%,0.92
Other Tours,367,199,168,54.2%,437-386,53.1%,3947-3763,51.2%,53-59,47.3%,207,68.9%,32.6%,1.4%,2.7%,72.2%,62.0%,48.4%,58.2%,42.3%,50.3%,1.01
Best of 5,37,18,19,48.6%,71-66,51.8%,635-623,50.5%,6-3,66.7%,12,65.3%,24.2%,1.5%,2.7%,69.0%,60.4%,49.1%,56.9%,36.5%,47.1%,0.85
Best of 3,398,207,191,52.0%,448-428,51.1%,4157-4057,50.6%,55-63,46.6%,225,68.3%,32.5%,1.4%,2.7%,72.5%,61.9%,47.9%,58.1%,42.3%,50.1%,1.01
Finals,12,6,6,50.0%,14-16,46.7%,137-143,48.9%,2-2,50.0%,8,71.6%,27.6%,1.8%,3.3%,70.7%,62.8%,49.0%,58.7%,40.7%,49.7%,0.99
Semi-finals,25,12,13,48.0%,27-27,50.0%,256-263,49.3%,5-4,55.6%,16,70.8%,29.8%,1.0%,3.0%,72.9%,62.3%,49.1%,58.7%,41.3%,50.3%,1.00
Quarter-finals,47,25,22,53.2%,54-53,50.5%,520-510,50.5%,3-8,27.3%,30,67.1%,32.7%,1.5%,2.7%,72.8%,61.2%,47.3%,57.4%,42.6%,50.0%,1.00
vs Righties,364,180,184,49.5%,417-428,49.3%,3961-3953,50.1%,47-56,45.6%,196,67.2%,31.4%,1.3%,2.7%,72.6%,61.4%,47.9%,57.7%,41.6%,49.6%,0.98
vs Lefties,70,45,25,64.3%,102-65,61.1%,830-721,53.5%,14-9,60.9%,41,72.1%,33.5%,1.8%,2.6%,70.4%,63.6%,48.8%,59.2%,42.7%,51.0%,1.05
vs Top 10,37,7,30,18.9%,24-67,26.4%,357-490,42.1%,1-6,14.3%,20,55.0%,22.8%,1.2%,2.4%,73.8%,56.1%,43.4%,52.7%,37.1%,45.0%,0.79
