Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1992 Olympics F,L vs Rosset,17.9%,22.5%,59.9%,21.0%,18.2%,23.1%,60.6%,22.6%,11.9%,74.2%,100.0%,19.1%,23.4%,57.9%,67
Career (1 matches),,17.9%,22.5%,59.9%,21.0%,18.2%,23.1%,60.6%,22.6%,11.9%,74.2%,100.0%,19.1%,23.4%,57.9%,67
