Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,10,0,10,0.0%,2-19,9.5%,73-126,36.7%,0-2,0.0%,10,53.4%,20.8%,1.0%,1.9%,71.7%,55.8%,44.4%,52.6%,34.3%,43.9%,0.72,R32 (5x)
1995,36,16,20,44.4%,42-48,46.7%,428-438,49.4%,7-5,58.3%,36,68.5%,29.7%,1.8%,2.8%,71.3%,61.8%,49.5%,58.3%,41.3%,49.7%,0.99,QF (6x)
1994,46,23,23,50.0%,54-57,48.6%,529-532,49.9%,5-9,35.7%,46,67.4%,33.0%,0.8%,2.2%,76.4%,61.4%,47.7%,58.2%,42.6%,50.4%,1.02,SF (Umag)
1993,42,20,22,47.6%,54-61,47.0%,547-573,48.8%,10-6,62.5%,42,68.2%,29.2%,1.3%,3.4%,70.4%,62.5%,47.2%,57.9%,40.9%,49.4%,0.97,W (Athens)
1992,54,32,22,59.3%,75-58,56.4%,676-602,52.9%,6-10,37.5%,47,69.8%,33.4%,2.0%,2.5%,69.3%,61.9%,49.1%,58.0%,42.3%,50.2%,1.01,W (Athens)
1991,58,36,22,62.1%,77-62,55.4%,684-650,51.3%,8-10,44.4%,56,69.2%,34.8%,1.1%,2.7%,73.7%,62.4%,47.7%,58.6%,43.0%,50.7%,1.04,W (2x)
1990,50,29,21,58.0%,58-51,53.2%,503-476,51.4%,10-2,83.3%,0,,,,,,,,,,,,W (2x)
1989,43,23,20,53.5%,48-42,53.3%,417-373,52.8%,7-6,53.8%,0,,,,,,,,,,,,F (Madrid)
1988,30,18,12,60.0%,41-28,59.4%,331-293,53.0%,3-3,50.0%,0,,,,,,,,,,,,SF (Hamburg)
1987,22,9,13,40.9%,28-21,57.1%,236-209,53.0%,1-7,12.5%,0,,,,,,,,,,,,QF (Palermo)
1986,24,13,11,54.2%,27-19,58.7%,219-202,52.0%,3-4,42.9%,0,,,,,,,,,,,,SF (Nice)
1985,11,3,8,27.3%,7-17,29.2%,89-130,40.6%,1-1,50.0%,0,,,,,,,,,,,,R32 (5x)
1984,8,3,5,37.5%,6-9,40.0%,57-64,47.1%,0-1,0.0%,0,,,,,,,,,,,,QF (Palermo)
1983,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R64 (Washington)
Career,435,225,210,51.7%,519-494,51.2%,4792-4680,50.6%,61-66,48.0%,237,68.1%,31.8%,1.4%,2.7%,72.2%,61.8%,48.1%,58.0%,41.8%,49.9%,1.00,
