Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Biella 50K)
1999,2,1,1,50.0%,2-2,50.0%,21-20,51.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (Poitiers 75K)
1995,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,0,,,,,,,,,,,,R32 (ITF Cergy Pontois)
1994,6,3,3,50.0%,8-6,57.1%,68-51,57.1%,0-0,-,0,,,,,,,,,,,,QF (ITF Coral Gables 25K)
1993,29,20,9,69.0%,43-23,65.2%,322-250,56.3%,1-2,33.3%,0,,,,,,,,,,,,W (ITF Vilamoura)
1992,10,5,5,50.0%,12-10,54.5%,105-98,51.7%,1-0,100.0%,0,,,,,,,,,,,,QF (2x)
1991,14,8,6,57.1%,17-15,53.1%,154-158,49.4%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
1990,14,9,5,64.3%,20-11,64.5%,145-124,53.9%,1-0,100.0%,0,,,,,,,,,,,,SF (ITF Sezze)
Career,77,46,31,59.7%,103-71,59.2%,830-728,53.3%,5-4,55.6%,0,,,,,,,,,,,,
