Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-1,0.0%,0,,,,,,,,,,,,R128 (US Open)
2004,30,12,18,40.0%,33-41,44.6%,314-366,46.2%,6-3,66.7%,6,-,-,1.9%,1.5%,71.9%,61.2%,41.4%,55.6%,42.5%,48.7%,0.96,SF (Casablanca)
2003,41,14,27,34.1%,37-59,38.5%,391-476,45.1%,1-3,25.0%,6,-,-,2.6%,2.6%,64.6%,63.7%,41.9%,56.0%,44.8%,50.6%,1.02,W (Casablanca)
2002,50,22,28,44.0%,51-64,44.3%,509-555,47.8%,5-7,41.7%,0,,,,,,,,,,,,SF (Bratislava)
2001,61,35,26,57.4%,77-64,54.6%,680-631,51.9%,6-8,42.9%,0,,,,,,,,,,,,W (2x)
2000,38,16,22,42.1%,36-46,43.9%,369-395,48.3%,5-3,62.5%,0,,,,,,,,,,,,SF (Oklahoma)
1999,43,22,21,51.2%,40-50,44.4%,378-439,46.3%,6-2,75.0%,0,,,,,,,,,,,,F (Hobart)
1998,37,13,24,35.1%,30-52,36.6%,314-405,43.7%,5-3,62.5%,0,,,,,,,,,,,,QF (Tokyo)
1997,32,14,18,43.8%,34-39,46.6%,304-333,47.7%,4-1,80.0%,0,,,,,,,,,,,,SF (2x)
1996,29,12,17,41.4%,29-34,46.0%,279-296,48.5%,3-5,37.5%,0,,,,,,,,,,,,QF (Auckland)
1995,21,10,11,47.6%,23-23,50.0%,218-202,51.9%,1-4,20.0%,0,,,,,,,,,,,,SF (Pattaya)
1994,19,7,12,36.8%,18-23,43.9%,172-198,46.5%,0-4,0.0%,0,,,,,,,,,,,,SF (Taipei)
1993,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (San Marino)
1991,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Taranto)
Career,405,177,228,43.7%,409-503,44.8%,3954-4348,47.6%,42-44,48.8%,12,-,-,2.2%,2.0%,68.6%,62.2%,41.6%,55.8%,43.4%,49.5%,0.98,
