Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 W50 Nottingham R16,W vs Gillan,21,9,2.3,19.8%,8.5%,17,6,2.8,17.7%,6.3%,11.5%,6.3%,0.8,14.2%,18.9%
2024 Wimbledon R64,L vs Kasatkina,7,31,0.2,9.7%,43.1%,7,26,0.3,10.9%,40.6%,9.4%,1.6%,1.4,13.9%,9.7%
2024 Wimbledon R128,W vs Korpatsch,14,15,0.9,16.7%,17.9%,14,13,1.1,17.7%,16.5%,11.4%,5.1%,0.1,3.6%,31.0%
2023 US Open R64,L vs Bencic,13,26,0.5,11.1%,22.2%,11,25,0.4,9.8%,22.3%,7.1%,2.7%,0.9,13.7%,15.4%
2023 US Open R128,W vs Gasparyan,17,27,0.6,14.3%,22.7%,15,24,0.6,14.2%,22.6%,11.3%,2.8%,0.3,7.6%,22.7%
2023 W100 Figueira De Foz QF,L vs Jorge,13,24,0.5,12.5%,23.1%,12,17,0.7,12.9%,18.3%,8.6%,4.3%,2.5,9.6%,3.8%
2022 Wimbledon R128,L vs Garcia,26,36,0.7,12.7%,17.6%,23,32,0.7,12.5%,17.4%,7.1%,4.3%,1.2,18.5%,15.6%
2022 Nottingham R32,W vs Frech,30,41,0.7,17.0%,23.3%,30,38,0.8,18.1%,22.9%,14.5%,3.6%,0.7,15.3%,22.2%
2021 W25 Vigo F,L vs Gadecki,21,29,0.7,15.4%,21.3%,18,26,0.7,14.4%,20.8%,8.0%,6.4%,1.0,12.5%,12.5%
Career (9 matches),,162,238,0.7,14.5%,21.3%,147,207,0.7,14.3%,20.2%,9.9%,4.2%,0.8,13.0%,17.0%
