Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Jessika Ponchet [FRA],3,3,50.0%,4,2,2,50.0%,2014,2024,0,,,,,,,,,,
5,Alice Robbe [FRA],1,4,20.0%,2,2,0,100.0%,2018,2023,0,,,,,,,,,,
4,Sonay Kartal [GBR],0,4,0.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
4,Lesley Pattinama Kerkhove [NED],1,3,25.0%,1,1,0,100.0%,2019,2023,1,1.13,2.7%,6.8%,60.3%,63.6%,48.3%,57.5%,48.1%,25.0%,57.1%
3,Tiphanie Fiquet [FRA],2,1,66.7%,1,0,1,0.0%,2025,2025,3,1.30,0.5%,5.6%,59.7%,65.9%,52.9%,60.6%,51.0%,50.0%,46.3%
3,Carole Monnet [FRA],2,1,66.7%,2,1,1,50.0%,2019,2025,0,,,,,,,,,,
3,Kathinka Von Deichmann [LIE],1,2,33.3%,0,0,0,-,2022,2025,2,1.11,1.2%,7.2%,61.4%,56.9%,46.9%,53.0%,52.1%,45.5%,61.5%
3,Sofia Costoulas [BEL],1,2,33.3%,0,0,0,-,2022,2025,2,1.00,2.9%,3.7%,57.4%,64.1%,53.4%,59.6%,40.4%,50.0%,35.3%
3,Anastasia Tikhonova [RUS],2,1,66.7%,2,2,0,100.0%,2023,2025,0,,,,,,,,,,
3,Dalila Jakupovic [SLO],3,0,100.0%,1,1,0,100.0%,2024,2025,3,1.38,1.6%,10.8%,61.1%,66.4%,44.4%,57.8%,58.3%,54.5%,62.1%
3,Panna Udvardy [HUN],0,3,0.0%,1,0,1,0.0%,2021,2025,1,0.76,1.8%,12.7%,49.1%,63.0%,39.3%,50.9%,37.5%,63.6%,20.0%
3,Camilla Rosatello [ITA],2,1,66.7%,1,1,0,100.0%,2020,2024,0,,,,,,,,,,
3,Mona Barthel [GER],1,2,33.3%,0,0,0,-,2023,2024,0,,,,,,,,,,
3,Francisca Jorge [POR],2,1,66.7%,0,0,0,-,2020,2024,0,,,,,,,,,,
3,Timea Babos [HUN],2,1,66.7%,1,1,0,100.0%,2022,2024,1,1.08,1.3%,7.7%,61.5%,54.2%,53.3%,53.8%,50.0%,55.6%,71.4%
