Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 W50 Nottingham R16,W vs Gillan,88% (7/8),50% (5/10),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Kasatkina,0% (0/1),- (0/0),0/0,0/0,40% (4/10),3/5,2/3,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Korpatsch,78% (7/9),56% (5/9),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 US Open R64,L vs Bencic,38% (5/13),100% (1/1),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2023 W100 Figueira De Foz QF,L vs Jorge,63% (5/8),- (0/0),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2022 Nottingham R32,W vs Frech,47% (9/19),33% (4/12),2/2,1/1,70% (7/10),1/2,0/0,- (0/0),- (0/0)
2021 W25 Vigo F,L vs Gadecki,56% (5/9),17% (1/6),0/0,0/0,56% (5/9),2/4,2/3,- (0/0),- (0/0)
2019 W25 Madrid R32,W vs Pellicano,69% (9/13),86% (6/7),2/2,1/1,25% (2/8),0/1,0/0,- (0/0),- (0/0)
2019 W15 Cancun R16,L vs Villarreal,50% (5/10),63% (5/8),1/2,0/0,43% (6/14),4/6,0/1,- (0/0),- (0/0)
2019 W15 Cancun R32,W vs Boualem,62% (8/13),40% (4/10),2/4,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Jackson MS R32,L vs Sanesi,33% (3/9),33% (1/3),0/0,0/0,17% (1/6),0/3,0/1,- (0/0),- (0/0)
2017 Chiswick $25K R32,L vs Grey,75% (3/4),11% (1/9),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2017 Guimaraes $15K QF,L vs Koehler,55% (11/20),57% (4/7),1/2,0/0,55% (6/11),2/4,2/3,- (0/0),- (0/0)
2017 Guimaraes $15K R16,W vs Gravouil,67% (8/12),63% (5/8),2/3,1/1,71% (5/7),1/1,0/0,- (0/0),- (0/0)
2017 Guimaraes $15K R32,W vs Franze,64% (7/11),86% (6/7),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2016 Valladolid $10K QF,L vs Murta,63% (5/8),75% (3/4),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2016 Amarante $10K R32,L vs Eklund,56% (10/18),33% (3/9),1/2,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2015 Chiswick $10K R16,L vs Parish,57% (4/7),57% (4/7),0/0,0/0,36% (4/11),2/4,2/3,- (0/0),- (0/0)
2014 Valladolid 10K R32,W vs Nagymihaly,67% (6/9),47% (7/15),2/4,1/3,17% (1/6),0/0,0/0,- (0/0),- (0/0)
2014 Sharm El Sheikh 10K F,L vs Saitova,33% (3/9),18% (2/11),0/0,0/0,62% (8/13),3/5,0/1,- (0/0),- (0/0)
2025 (1 matches),,87.5%,50.0%,100.0%,100.0%,33.3%,-,-,-,-
2024 (2 matches),,70.0%,55.6%,66.7%,50.0%,40.0%,60.0%,66.7%,-,-
2023 (2 matches),,47.6%,100.0%,-,-,53.3%,33.3%,33.3%,-,-
2022 (1 matches),,47.4%,33.3%,100.0%,100.0%,70.0%,50.0%,-,-,-
2021 (1 matches),,55.6%,16.7%,-,-,55.6%,50.0%,66.7%,-,-
Career (29 matches),,56.9%,49.8%,50.0%,46.4%,53.1%,46.3%,51.5%,25.0%,60.0%
