Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,6,2,4,33.3%,5,2,3,40.0%,2022,2025,Q3,6,0.95,1.8%,6.1%,61.5%,64.4%,43.1%,56.3%,41.4%,57.4%,43.6%
Roland Garros,3,Clay,4,1,3,25.0%,0,0,0,-,2022,2024,Q2,4,0.81,3.5%,3.9%,62.6%,57.1%,43.8%,52.1%,38.6%,57.9%,38.1%
Wimbledon,4,Grass,6,2,4,33.3%,1,0,1,0.0%,2022,2025,R64,6,0.93,1.8%,5.9%,57.4%,61.6%,44.0%,54.1%,42.7%,47.8%,52.5%
US Open,3,Hard,9,6,3,66.7%,0,0,0,-,2022,2024,R64,9,1.06,2.7%,5.5%,62.5%,63.8%,44.3%,56.5%,46.3%,55.9%,61.0%
Eastbourne,2,Grass,3,1,2,33.3%,0,0,0,-,2022,2024,R32,3,0.84,2.4%,4.3%,68.2%,57.6%,35.8%,50.7%,41.4%,42.9%,35.7%
Nottingham,2,Grass,5,3,2,60.0%,2,0,2,0.0%,2022,2024,R16,5,1.02,1.0%,3.3%,66.7%,60.0%,51.4%,57.1%,43.9%,63.3%,46.8%
