Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R64,L vs Linette,0.0%,-,4.7%,87.5%,26.7%,37.0%,0.0%,13.0%,11.1%,0.0%,-,156,141
2026 Indian Wells QF,L vs Svitolina,0.0%,-,5.1%,55.6%,17.0%,33.3%,0.0%,13.7%,36.4%,0.0%,-,130,136
2026 Indian Wells R16,W vs Muchova,0.0%,-,4.1%,100.0%,10.8%,18.8%,0.0%,3.1%,16.7%,1.3%,50.0%,16,-9
2026 Indian Wells R32,W vs Sakkari,0.0%,-,9.8%,66.7%,14.5%,25.0%,0.0%,23.1%,66.7%,0.6%,0.0%,130,102
2026 Indian Wells R64,W vs Day,0.0%,-,8.0%,80.0%,20.2%,21.9%,16.7%,32.0%,11.1%,0.0%,-,95,90
2026 Doha QF,L vs Sakkari,0.0%,-,9.7%,61.1%,10.5%,11.1%,0.0%,11.6%,26.9%,0.3%,100.0%,74,64
2026 Doha R16,W vs Kasatkina,0.0%,-,8.8%,56.3%,17.7%,23.7%,100.0%,18.7%,54.5%,0.9%,0.0%,52,59
2026 Doha R32,W vs Tjen,0.0%,-,8.0%,85.7%,31.3%,43.5%,0.0%,22.2%,40.0%,0.0%,-,182,187
2026 Australian Open QF,L vs Rybakina,0.0%,-,4.4%,100.0%,12.5%,8.3%,0.0%,14.0%,20.0%,0.0%,-,101,75
2026 Australian Open R16,W vs Inglis,0.0%,-,7.6%,100.0%,19.7%,12.5%,0.0%,16.3%,38.5%,0.6%,0.0%,130,115
2026 Australian Open R32,W vs Kalinskaya,0.0%,-,5.1%,71.4%,23.3%,38.1%,0.0%,17.9%,37.5%,0.0%,-,61,65
2026 Australian Open R64,W vs Bouzkova,0.0%,-,11.3%,83.3%,21.3%,24.1%,0.0%,21.8%,28.6%,0.0%,-,134,103
2026 Australian Open R128,W vs Yuan,0.0%,-,1.9%,100.0%,16.0%,25.8%,0.0%,11.8%,22.2%,0.0%,-,75,74
2026 United Cup F,L vs Bencic,1.2%,100.0%,5.0%,62.5%,16.3%,17.9%,0.0%,10.5%,23.1%,0.0%,-,65,53
2026 United Cup SF,L vs Gauff,0.0%,-,10.6%,64.3%,13.8%,30.0%,0.0%,28.4%,44.4%,0.0%,-,135,85
2026 United Cup QF,W vs Joint,0.0%,-,3.9%,100.0%,32.0%,35.7%,0.0%,13.9%,16.7%,0.0%,-,170,135
2026 United Cup RR,W vs Lamens,0.0%,-,10.9%,100.0%,11.8%,15.8%,0.0%,12.5%,30.0%,0.5%,0.0%,99,80
2026 United Cup RR,W vs Lys,0.0%,-,2.1%,75.0%,12.5%,17.5%,0.0%,21.1%,50.0%,0.3%,0.0%,54,60
2025 Riyadh Finals RR,L vs Anisimova,0.0%,-,3.8%,87.5%,15.9%,53.3%,0.0%,14.5%,33.3%,0.0%,-,28,53
2025 Riyadh Finals RR,L vs Rybakina,0.0%,-,2.3%,100.0%,13.2%,27.3%,100.0%,11.1%,50.0%,0.0%,-,88,74
Last 52 Weeks (54 matches),,0.0%,100.0%,5.9%,75.9%,18.4%,28.6%,15.2%,15.4%,32.0%,0.2%,12.5%,87,85
Career (369 matches),,0.1%,72.2%,6.5%,75.0%,18.3%,27.8%,21.6%,13.3%,29.6%,0.5%,32.2%,56,51
