Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R64,L vs Linette,3.2,3.2,3.3,48.7%,54.5%,58.8%,66.7%,63.3%,6.3%,23.5,17.9,-0.5,-0.7
2026 Indian Wells QF,L vs Svitolina,3.2,3.3,3.2,45.5%,47.7%,46.2%,57.1%,58.8%,8.0%,-0.5,-0.4,0.0,0.0
2026 Indian Wells R16,W vs Muchova,3.9,3.7,4.3,43.3%,11.1%,53.8%,28.6%,61.3%,23.3%,-2.5,-2.9,-6.5,-14.8
2026 Indian Wells R32,W vs Sakkari,3.2,3.1,3.2,61.3%,56.7%,50.0%,50.0%,51.0%,3.9%,8.5,11.5,8.5,12.0
2026 Indian Wells R64,W vs Day,3.9,3.6,4.2,49.3%,65.8%,81.8%,71.4%,64.3%,2.9%,23.5,19.3,19.5,29.1
2026 Doha QF,L vs Sakkari,4.1,3.9,4.2,51.9%,48.9%,40.0%,52.6%,43.4%,7.7%,7.5,5.9,-1.0,-0.6
2026 Doha R16,W vs Kasatkina,4.2,3.8,4.6,58.1%,54.9%,50.0%,56.3%,59.1%,7.5%,21.0,12.2,15.5,12.9
2026 Doha R32,W vs Tjen,3.6,3.5,3.7,64.8%,81.0%,42.9%,40.0%,65.2%,12.5%,21.5,26.5,3.0,7.7
2026 Australian Open QF,L vs Rybakina,3.1,3.7,2.6,39.7%,31.8%,60.0%,75.0%,46.1%,2.6%,-0.5,-0.8,-0.5,-0.7
2026 Australian Open R16,W vs Inglis,4.0,3.3,4.6,63.5%,65.2%,63.6%,83.3%,51.3%,2.6%,12.0,15.8,6.5,9.4
2026 Australian Open R32,W vs Kalinskaya,3.7,3.1,4.2,55.2%,50.0%,44.4%,70.0%,43.3%,2.5%,10.5,12.4,11.5,10.3
2026 Australian Open R64,W vs Bouzkova,4.2,3.8,4.6,59.6%,62.5%,62.5%,33.3%,60.0%,5.3%,11.5,10.6,8.0,11.8
2026 Australian Open R128,W vs Yuan,3.6,3.3,3.9,51.0%,62.5%,60.0%,44.4%,54.2%,3.7%,10.5,8.5,10.5,10.3
2026 United Cup F,L vs Bencic,4.0,4.0,4.0,45.3%,34.5%,36.8%,43.8%,50.0%,3.8%,0.5,0.4,0.0,0.0
2026 United Cup SF,L vs Gauff,3.6,3.8,3.3,40.8%,52.6%,83.3%,0.0%,53.5%,5.7%,3.5,3.6,17.0,20.7
2026 United Cup QF,W vs Joint,3.7,3.6,3.8,60.9%,80.0%,71.4%,100.0%,54.5%,5.4%,18.0,29.0,10.0,18.9
2026 United Cup RR,W vs Lamens,4.5,4.3,4.7,67.3%,50.0%,50.0%,63.6%,53.6%,3.5%,1.5,1.6,2.5,3.1
2026 United Cup RR,W vs Lys,3.7,3.5,3.9,55.3%,46.8%,58.3%,37.5%,63.1%,5.3%,11.5,6.1,5.5,5.2
2025 Riyadh Finals RR,L vs Anisimova,3.1,2.8,3.4,51.0%,41.5%,40.0%,80.0%,46.4%,8.6%,3.0,2.8,10.0,8.8
2025 Riyadh Finals RR,L vs Rybakina,3.2,3.1,3.4,44.4%,40.0%,60.0%,14.3%,55.0%,9.1%,-3.5,-4.1,-2.5,-3.6
Last 52 Weeks (54 matches),,3.5,3.4,3.6,52.5%,53.2%,55.6%,55.7%,53.5%,5.3%,8.6,9.2,5.6,7.0
Career (369 matches),,3.8,3.8,3.8,53.9%,55.4%,57.6%,59.0%,51.1%,4.8%,10.2,10.6,7.7,8.5
