Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
16,Coco Gauff [USA],11,5,68.8%,2,1,1,50.0%,2021,2026,15,1.26,1.3%,3.0%,66.5%,65.8%,56.6%,62.7%,47.0%,56.9%,48.7%
13,Aryna Sabalenka [BLR],8,5,61.5%,2,1,1,50.0%,2021,2025,13,1.12,1.6%,3.8%,63.2%,67.1%,46.4%,59.5%,45.2%,59.4%,49.6%
12,Elena Rybakina [KAZ],6,6,50.0%,4,3,1,75.0%,2021,2026,11,0.97,2.9%,4.3%,63.4%,64.6%,49.1%,58.9%,39.9%,58.8%,34.1%
11,Jessica Pegula [USA],6,5,54.5%,2,2,0,100.0%,2019,2025,11,1.09,4.0%,3.2%,64.8%,59.9%,50.6%,56.6%,47.4%,46.2%,49.0%
10,Danielle Collins [USA],8,2,80.0%,0,0,0,-,2021,2025,10,1.21,3.0%,4.4%,64.2%,69.1%,41.8%,59.3%,49.4%,55.2%,53.6%
9,Maria Sakkari [GRE],5,4,55.6%,0,0,0,-,2021,2026,8,1.16,3.1%,4.4%,63.7%,66.0%,49.4%,60.0%,46.3%,60.0%,49.2%
8,Daria Kasatkina [AUS],7,1,87.5%,0,0,0,-,2021,2026,8,1.40,3.4%,3.2%,66.9%,68.1%,50.3%,62.2%,52.9%,62.8%,53.5%
8,Madison Keys [USA],6,2,75.0%,1,0,1,0.0%,2021,2025,8,1.25,1.4%,4.4%,61.8%,67.0%,51.3%,61.0%,48.7%,66.7%,55.6%
8,Ekaterina Alexandrova [RUS],6,2,75.0%,4,3,1,75.0%,2021,2025,8,1.01,4.9%,3.4%,64.1%,66.8%,54.8%,62.4%,38.0%,60.4%,48.8%
8,Qinwen Zheng [CHN],7,1,87.5%,1,0,1,0.0%,2022,2025,8,1.32,1.9%,3.0%,63.8%,68.7%,49.5%,61.8%,50.4%,60.9%,53.5%
7,Belinda Bencic [SUI],5,2,71.4%,5,3,2,60.0%,2021,2026,6,1.36,6.2%,2.7%,63.5%,76.2%,54.4%,68.2%,43.2%,65.2%,48.7%
7,Jasmine Paolini [ITA],6,1,85.7%,0,0,0,-,2018,2025,6,1.23,7.2%,4.3%,64.2%,67.0%,46.4%,59.6%,49.6%,54.1%,59.6%
7,Linda Noskova [CZE],6,1,85.7%,3,1,2,33.3%,2023,2025,7,1.13,4.1%,2.0%,66.1%,69.2%,52.7%,63.6%,41.1%,61.5%,54.9%
7,Caroline Garcia [FRA],6,1,85.7%,3,2,1,66.7%,2019,2025,7,1.36,6.1%,3.4%,68.6%,70.4%,52.3%,64.7%,47.8%,61.5%,63.5%
7,Ons Jabeur [TUN],5,2,71.4%,1,1,0,100.0%,2019,2023,7,1.11,2.1%,4.1%,58.2%,65.6%,47.2%,57.9%,46.5%,51.2%,38.5%
