Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R64,L vs Linette,35,32,1.1,20.7%,18.9%,31,29,1.1,20.3%,19.0%,16.3%,3.9%,1.4,13.0%,9.5%
2026 Indian Wells QF,L vs Svitolina,28,55,0.5,16.0%,31.4%,25,47,0.5,16.2%,30.5%,10.4%,5.8%,0.6,12.6%,21.1%
2026 Indian Wells R16,W vs Muchova,9,24,0.4,9.2%,24.5%,9,23,0.4,9.7%,24.7%,5.4%,4.3%,1.0,17.3%,17.3%
2026 Indian Wells R32,W vs Sakkari,15,21,0.7,12.3%,17.2%,14,20,0.7,12.1%,17.2%,7.8%,4.3%,0.6,13.1%,23.0%
2026 Indian Wells R64,W vs Day,33,20,1.7,26.4%,16.0%,30,13,2.3,26.8%,11.6%,17.0%,9.8%,0.5,6.4%,12.0%
2026 Doha QF,L vs Sakkari,27,42,0.6,14.6%,22.7%,22,41,0.5,12.4%,23.2%,6.2%,6.2%,0.8,12.4%,15.1%
2026 Doha R16,W vs Kasatkina,44,36,1.2,24.2%,19.8%,37,32,1.2,22.3%,19.3%,13.9%,8.4%,0.7,11.0%,16.5%
2026 Doha R32,W vs Tjen,21,18,1.2,24.1%,20.7%,17,16,1.1,21.5%,20.3%,17.7%,3.8%,0.5,6.9%,14.9%
2026 Australian Open QF,L vs Rybakina,10,26,0.4,8.8%,22.8%,7,25,0.3,7.3%,26.0%,2.1%,5.2%,1.5,22.8%,14.9%
2026 Australian Open R16,W vs Inglis,20,17,1.2,22.0%,18.7%,20,16,1.3,22.7%,18.2%,13.6%,9.1%,0.5,7.7%,16.5%
2026 Australian Open R32,W vs Kalinskaya,24,27,0.9,17.6%,19.9%,22,23,1.0,17.5%,18.3%,7.1%,10.3%,0.6,13.2%,20.6%
2026 Australian Open R64,W vs Bouzkova,28,26,1.1,26.4%,24.5%,25,25,1.0,25.5%,25.5%,15.3%,10.2%,0.2,2.8%,17.9%
2026 Australian Open R128,W vs Yuan,23,31,0.7,14.9%,20.1%,20,28,0.7,13.7%,19.2%,8.2%,5.5%,0.5,10.4%,19.5%
2026 United Cup F,L vs Bencic,30,34,0.9,18.9%,21.4%,24,32,0.8,16.3%,21.8%,9.5%,6.8%,3.6,20.1%,5.7%
2026 United Cup SF,L vs Gauff,24,26,0.9,18.3%,19.8%,23,23,1.0,19.2%,19.2%,5.8%,13.3%,1.5,11.5%,7.6%
2026 United Cup QF,W vs Joint,19,13,1.5,24.7%,16.9%,19,12,1.6,26.4%,16.7%,22.2%,4.2%,0.3,5.2%,20.8%
2026 United Cup RR,W vs Lamens,19,23,0.8,20.7%,25.0%,16,23,0.7,19.0%,27.4%,11.9%,7.1%,0.2,4.3%,21.7%
2026 United Cup RR,W vs Lys,28,41,0.7,14.5%,21.2%,22,39,0.6,12.3%,21.8%,6.7%,5.6%,0.6,13.0%,21.2%
2025 Riyadh Finals RR,L vs Anisimova,26,29,0.9,12.4%,13.8%,22,25,0.9,11.2%,12.7%,5.6%,5.1%,1.3,20.5%,15.2%
2025 Riyadh Finals RR,W vs Keys,10,11,0.9,11.5%,12.6%,8,8,1.0,10.8%,10.8%,8.1%,1.4%,0.3,9.2%,34.5%
Career (377 matches),,8153,8687,0.9,17.1%,18.3%,7342,7902,0.9,16.8%,18.1%,9.3%,6.0%,0.6,12.5%,19.5%
