Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Porto QF,L vs Georges,67% (2/3),100% (2/2),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2019 W25 Porto R16,W vs Sanz Llaneza Fernandez,78% (7/9),63% (5/8),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Palmela R32,L vs Gervais,80% (4/5),75% (3/4),1/1,0/0,33% (3/9),2/4,1/2,60% (3/5),0% (0/5)
2019 W25 Klosters R32,L vs Fourlis,33% (4/12),67% (2/3),0/0,0/0,74% (14/19),0/2,0/1,- (0/0),- (0/0)
2019 W25 Minsk SF,L vs Wagner,56% (5/9),50% (2/4),0/0,0/0,44% (4/9),4/6,2/3,- (0/0),- (0/0)
2019 W25 Minsk QF,W vs Colmegna,58% (7/12),100% (5/5),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Minsk R16,W vs Kanapatskaya,75% (9/12),75% (3/4),2/2,1/1,75% (6/8),0/0,0/0,50% (2/4),100% (5/5)
2019 W15 Tabarka F,W vs Tholey,33% (7/21),50% (5/10),2/2,1/1,29% (2/7),0/0,0/0,50% (5/10),90% (9/10)
2019 W15 Tabarka SF,W vs Murta,55% (6/11),75% (6/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka QF,W vs Lutzeier,60% (6/10),73% (8/11),2/3,1/2,33% (3/9),1/2,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Chehoudi,60% (6/10),55% (6/11),2/9,1/5,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Mujan,71% (5/7),78% (7/9),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Chehoudi,100% (6/6),75% (6/8),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Vanhoutte,60% (6/10),40% (6/15),2/6,1/5,38% (3/8),0/0,0/0,80% (4/5),75% (3/4)
2019 W25 Calvi R32,L vs Lazaro Garcia,27% (3/11),57% (4/7),0/1,0/0,36% (4/11),0/2,0/1,33% (2/6),40% (2/5)
2019 W15 Monastir F,L vs Brouleau,56% (5/9),40% (4/10),1/2,0/0,46% (6/13),1/3,1/2,- (0/0),- (0/0)
2019 W15 Monastir QF,W vs Seibold,50% (8/16),67% (4/6),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R16,W vs Michel,50% (7/14),71% (5/7),2/4,1/3,57% (4/7),0/0,0/0,75% (3/4),100% (4/4)
2019 W15 Monastir R32,W vs Rittberger,89% (8/9),63% (5/8),2/5,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Lagos $25K SF,L vs Perrin,38% (3/8),17% (1/6),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 (19 matches),,56.6%,62.9%,56.0%,50.0%,51.5%,40.9%,45.5%,55.9%,69.7%
2017 (28 matches),,50.9%,44.7%,55.4%,66.7%,58.2%,35.4%,40.0%,44.1%,41.2%
2016 (34 matches),,54.3%,50.6%,60.5%,61.8%,53.2%,44.3%,45.8%,-,-
2015 (5 matches),,51.4%,51.8%,87.5%,75.0%,58.9%,62.5%,33.3%,63.6%,9.1%
2014 (13 matches),,55.6%,52.1%,45.7%,38.9%,49.5%,44.0%,45.5%,41.7%,45.8%
Career (111 matches),,53.8%,50.8%,55.5%,56.5%,54.0%,43.3%,41.8%,49.5%,47.2%
