Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Australian Open Q3,L vs Selekhmeteva,0.82,0.63,44.6,2.4,3.7%,44.4%,0.0%,34.8%,35.7%,57.7%
2019 W100 Charleston SC R32,L vs Osuigwe,1.11,0.71,48.9,2.0,3.2%,48.4%,0.0%,35.5%,45.8%,27.3%
2019 W25 Pelham AL QF,L vs Dolehide,0.96,0.56,39.5,2.0,0.0%,46.4%,0.0%,57.1%,28.6%,28.0%
2019 W25 Pelham AL R16,W vs Perez,1.00,1.26,59.8,3.0,8.8%,73.5%,3.3%,40.0%,54.8%,51.2%
2019 W25 Pelham AL R32,W vs Chang,0.98,1.66,39.3,2.0,0.0%,72.4%,0.0%,46.2%,79.2%,56.5%
2019 W80 Palm Harbor FL R32,L vs Kovinic,0.99,0.82,58.7,80.2,7.1%,51.8%,1.9%,55.8%,33.3%,43.8%
2019 W25 Surprise AZ R32,L vs Bouzkova,1.04,0.55,40.0,2.2,0.0%,30.4%,0.0%,31.6%,34.8%,38.1%
2019 W25 Plantation FL R32,W vs Salden,1.06,1.13,71.8,17.9,5.5%,50.9%,0.0%,51.9%,47.3%,55.8%
2019 W25 Daytona Beach FL R32,L vs Alves,0.90,0.84,69.8,3.7,0.0%,56.8%,0.0%,39.0%,45.5%,51.2%
2017 Tyler TX $80K R16,L vs Townsend,0.97,0.44,34.6,2.2,0.0%,44.4%,0.0%,39.1%,27.3%,25.0%
2017 Tyler TX $80K R32,W vs Chirico,1.01,1.44,50.1,2.2,6.3%,59.4%,3.6%,64.3%,53.3%,55.6%
2017 Florence SC $25K R32,L vs Moore,0.96,0.62,35.3,2.0,3.8%,26.9%,0.0%,39.1%,44.0%,44.0%
2017 Albuquerque NM $80K SF,L vs Sanchez,0.83,0.76,49.0,5.0,0.0%,58.5%,0.0%,56.8%,39.5%,38.5%
2017 Albuquerque NM $80K QF,W vs Jaksic,1.12,1.53,44.5,2.0,13.8%,65.5%,0.0%,63.0%,41.7%,55.6%
2017 Albuquerque NM $80K R16,W vs Gleason,1.13,1.39,52.1,2.4,6.1%,66.7%,7.1%,46.4%,51.6%,53.6%
2017 Albuquerque NM $80K R32,W vs Haas,0.99,1.22,59.1,2.5,0.0%,55.6%,5.0%,62.5%,53.1%,48.8%
2017 Las Vegas NV $60K R16,L vs Karatantcheva,0.93,0.68,37.2,2.2,0.0%,48.5%,3.3%,33.3%,39.4%,46.7%
2017 Las Vegas NV $60K R32,W vs Di Lorenzo,1.22,1.28,54.1,3.2,9.1%,54.5%,5.0%,60.0%,43.2%,47.1%
2017 Stockton CA $60K R32,L vs Ahn,1.01,0.73,50.5,2.0,0.0%,35.5%,0.0%,44.4%,40.6%,46.7%
2017 Auburn AL $25K R32,L vs Perez,0.96,0.82,64.6,3.0,0.0%,60.8%,2.0%,48.0%,39.0%,39.0%
2023 (1 matches),,0.82,0.63,44.6,2.4,3.7%,44.4%,0.0%,34.8%,35.7%,57.7%
2019 (8 matches),,1.00,0.92,57.0,3.1,3.7%,54.3%,0.7%,46.2%,45.4%,46.2%
2017 (31 matches),,1.01,0.99,56.2,2.8,2.0%,52.0%,2.6%,54.1%,47.3%,45.4%
2016 (16 matches),,0.97,0.90,56.7,2.7,3.7%,56.5%,2.1%,52.3%,42.1%,42.8%
2015 (12 matches),,0.97,0.97,49.3,2.6,1.9%,56.2%,2.0%,54.8%,43.4%,45.1%
Career (70 matches),,0.99,0.95,55.4,2.8,2.5%,53.6%,2.1%,52.6%,45.0%,45.0%
