Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Maria Mateas [USA],5,1,83.3%,4,3,1,75.0%,2018,2024,0,,,,,,,,,,
5,Kayla Day [USA],1,4,20.0%,1,0,1,0.0%,2019,2024,1,1.07,0.0%,6.9%,64.4%,53.6%,48.4%,51.7%,51.7%,40.0%,43.8%
5,Katie Volynets [USA],1,4,20.0%,0,0,0,-,2018,2023,0,,,,,,,,,,
4,Elvina Kalieva [USA],4,0,100.0%,3,3,0,100.0%,2021,2024,0,,,,,,,,,,
4,Caroline Dolehide [USA],0,4,0.0%,1,0,1,0.0%,2019,2023,0,,,,,,,,,,
4,Whitney Osuigwe [USA],2,2,50.0%,0,0,0,-,2018,2023,1,1.10,4.7%,10.6%,63.5%,66.7%,48.4%,60.0%,44.1%,83.3%,44.4%
4,Louisa Chirico [USA],3,1,75.0%,2,1,1,50.0%,2017,2023,2,0.98,6.3%,9.0%,61.8%,66.3%,41.8%,56.9%,42.3%,62.5%,77.8%
3,Carol Zhao [CAN],0,3,0.0%,1,0,1,0.0%,2021,2025,1,0.93,5.7%,18.6%,50.0%,65.7%,31.4%,48.6%,47.8%,40.0%,35.7%
3,Robin Anderson [USA],0,3,0.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
3,Himeno Sakatsume [JPN],2,1,66.7%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
3,Jessica Failla [USA],1,2,33.3%,0,0,0,-,2020,2024,0,,,,,,,,,,
3,Usue Maitane Arconada [USA],1,2,33.3%,2,2,0,100.0%,2017,2024,0,,,,,,,,,,
3,Jamie Loeb [USA],0,3,0.0%,1,0,1,0.0%,2017,2024,1,0.56,6.9%,6.9%,53.4%,61.3%,55.6%,58.6%,23.1%,57.1%,0.0%
3,Renata Zarazua [MEX],0,3,0.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
3,Reese Brantmeier [USA],3,0,100.0%,3,3,0,100.0%,2022,2024,0,,,,,,,,,,
