Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,166,74,92,44.6%,175-204,46.2%,1755-1828,49.0%,20-28,41.7%,12,59.5%,35.4%,5.8%,10.7%,58.9%,63.9%,38.2%,53.3%,43.4%,48.3%,0.93
Clay,147,77,70,52.4%,179-159,53.0%,1655-1521,52.1%,22-12,64.7%,7,51.6%,41.0%,2.0%,7.4%,63.5%,58.6%,36.4%,50.5%,46.1%,48.3%,0.93
Finals,8,4,4,50.0%,11-11,50.0%,111-113,49.6%,5-1,83.3%,0,,,,,,,,,,,
Semi-finals,14,8,6,57.1%,19-13,59.4%,156-136,53.4%,2-1,66.7%,0,,,,,,,,,,,
Quarter-finals,39,14,25,35.9%,38-51,42.7%,383-439,46.6%,3-1,75.0%,1,0.0%,50.0%,0.0%,9.1%,61.4%,22.2%,23.5%,22.7%,48.1%,36.7%,0.62
vs Righties,215,91,124,42.3%,225-276,44.9%,2335-2456,48.7%,32-33,49.2%,14,58.7%,36.1%,5.0%,10.1%,59.5%,62.1%,39.9%,53.1%,43.9%,48.5%,0.94
vs Lefties,33,13,20,39.4%,34-43,44.2%,356-374,48.8%,3-5,37.5%,1,36.4%,40.0%,3.0%,13.6%,54.5%,55.6%,20.0%,39.4%,45.5%,42.1%,0.75
