Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Australian Open Q3,L vs Selekhmeteva,60% (3/5),100% (3/3),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 W100 Charleston SC R32,L vs Osuigwe,30% (3/10),40% (2/5),0/0,0/0,50% (6/12),4/6,2/3,- (0/0),- (0/0)
2019 W25 Pelham AL QF,L vs Dolehide,56% (5/9),0% (0/2),0/0,0/0,63% (5/8),2/4,2/3,- (0/0),- (0/0)
2019 W25 Pelham AL R16,W vs Perez,54% (7/13),38% (5/13),2/6,1/1,50% (2/4),0/0,0/0,40% (2/5),83% (5/6)
2019 W25 Pelham AL R32,W vs Chang,50% (5/10),78% (7/9),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W80 Palm Harbor FL R32,L vs Kovinic,82% (9/11),67% (4/6),1/1,0/0,63% (12/19),2/4,2/3,67% (4/6),50% (3/6)
2019 W25 Surprise AZ R32,L vs Bouzkova,50% (1/2),40% (2/5),0/0,0/0,30% (3/10),2/4,1/2,- (0/0),- (0/0)
2019 W25 Plantation FL R32,W vs Salden,60% (9/15),67% (8/12),2/4,1/1,22% (2/9),0/1,0/0,43% (3/7),71% (5/7)
2019 W25 Daytona Beach FL R32,L vs Alves,50% (5/10),42% (5/12),0/3,0/0,60% (9/15),2/4,0/1,44% (4/9),44% (4/9)
2017 Tyler TX $80K R16,L vs Townsend,33% (3/9),0% (0/1),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2017 Tyler TX $80K R32,W vs Chirico,70% (7/10),56% (5/9),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Florence SC $25K R32,L vs Moore,50% (1/2),43% (3/7),0/0,0/0,30% (3/10),2/4,2/3,- (0/0),- (0/0)
2017 Albuquerque NM $80K SF,L vs Sanchez,73% (8/11),33% (3/9),1/1,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2017 Albuquerque NM $80K QF,W vs Jaksic,57% (8/14),50% (4/8),2/4,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Albuquerque NM $80K R16,W vs Gleason,78% (7/9),56% (5/9),2/4,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2017 Albuquerque NM $80K R32,W vs Haas,53% (9/17),64% (7/11),2/2,1/1,55% (6/11),0/1,0/0,- (0/0),- (0/0)
2017 Las Vegas NV $60K R16,L vs Karatantcheva,60% (3/5),38% (3/8),0/0,0/0,46% (6/13),2/4,1/2,- (0/0),- (0/0)
2017 Las Vegas NV $60K R32,W vs Di Lorenzo,60% (9/15),63% (5/8),2/2,1/1,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2017 Stockton CA $60K R32,L vs Ahn,60% (3/5),57% (4/7),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2017 Auburn AL $25K R32,L vs Perez,40% (8/20),57% (4/7),1/1,0/0,62% (8/13),2/4,1/2,- (0/0),- (0/0)
2023 (1 matches),,60.0%,100.0%,-,-,33.3%,0.0%,0.0%,-,-
2019 (8 matches),,55.0%,51.6%,43.8%,100.0%,50.6%,52.2%,58.3%,48.1%,60.7%
2017 (31 matches),,53.7%,47.7%,63.3%,57.7%,55.6%,49.4%,46.7%,57.1%,59.1%
2016 (16 matches),,55.6%,48.6%,65.0%,71.4%,54.5%,45.0%,50.0%,50.0%,26.7%
2015 (12 matches),,59.8%,46.0%,44.0%,50.0%,55.0%,22.2%,12.5%,-,-
Career (70 matches),,54.8%,48.6%,57.4%,60.9%,53.9%,44.3%,44.0%,51.6%,52.3%
