Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Australian Open Q3,L vs Selekhmeteva,18,21,0.9,17.3%,20.2%,17,19,0.9,17.0%,19.0%,11.0%,6.0%,1.6,10.6%,6.7%
Career (1 matches),,18,21,0.9,17.3%,20.2%,17,19,0.9,17.0%,19.0%,11.0%,6.0%,1.6,10.6%,6.7%
