Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Australian Open Q3,L vs Selekhmeteva,33% (3/9),100% (3/3),2/5,67% (6/9),0% (0/6),1/3,0/0,0/1,0/0,0/0
2019 W100 Charleston SC R32,L vs Osuigwe,25% (2/8),100% (2/2),2/4,67% (6/9),0% (0/6),0/2,0/0,0/2,0/0,0/1
2019 W25 Pelham AL QF,L vs Dolehide,11% (1/9),0% (0/1),0/2,75% (6/8),50% (3/6),0/0,0/0,1/2,0/0,1/1
2019 W25 Pelham AL R16,W vs Perez,67% (6/9),83% (5/6),0/2,33% (3/9),33% (1/3),4/5,1/1,0/0,1/1,0/0
2019 W25 Pelham AL R32,W vs Chang,100% (7/7),100% (7/7),3/3,38% (3/8),0% (0/3),4/6,1/2,0/0,1/1,0/0
2019 W80 Palm Harbor FL R32,L vs Kovinic,25% (4/16),100% (4/4),1/5,63% (10/16),30% (3/10),2/4,0/2,0/2,0/2,0/1
2019 W25 Surprise AZ R32,L vs Bouzkova,43% (3/7),67% (2/3),2/5,88% (7/8),0% (0/7),0/2,0/0,0/2,0/0,0/1
2019 W25 Plantation FL R32,W vs Salden,56% (9/16),89% (8/9),4/7,56% (9/16),22% (2/9),4/7,1/1,0/0,1/1,0/0
2019 W25 Daytona Beach FL R32,L vs Alves,64% (7/11),71% (5/7),3/5,64% (7/11),14% (1/7),1/4,0/0,1/2,0/0,0/1
2017 Tyler TX $80K R16,L vs Townsend,14% (1/7),0% (0/1),0/4,63% (5/8),0% (0/5),0/0,0/0,0/1,0/0,0/1
2017 Tyler TX $80K R32,W vs Chirico,67% (6/9),83% (5/6),0/2,44% (4/9),50% (2/4),4/5,2/2,0/0,1/1,0/0
2017 Florence SC $25K R32,L vs Moore,38% (3/8),100% (3/3),2/6,88% (7/8),0% (0/7),0/3,0/0,0/1,0/0,0/0
2017 Albuquerque NM $80K SF,L vs Sanchez,42% (5/12),60% (3/5),1/4,42% (5/12),20% (1/5),3/3,1/1,1/1,0/0,1/1
2017 Albuquerque NM $80K QF,W vs Jaksic,67% (6/9),67% (4/6),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,0/0,0/0
2017 Albuquerque NM $80K R16,W vs Gleason,56% (5/9),100% (5/5),3/3,40% (4/10),25% (1/4),4/4,1/2,0/0,1/1,0/0
2017 Albuquerque NM $80K R32,W vs Haas,57% (8/14),88% (7/8),2/5,36% (5/14),0% (0/5),3/5,0/1,1/1,0/0,0/0
2017 Las Vegas NV $60K R16,L vs Karatantcheva,33% (3/9),100% (3/3),0/5,80% (8/10),13% (1/8),2/3,0/3,0/2,0/0,0/1
2017 Las Vegas NV $60K R32,W vs Di Lorenzo,50% (6/12),83% (5/6),0/3,54% (7/13),43% (3/7),3/5,2/3,1/2,1/1,0/0
2017 Stockton CA $60K R32,L vs Ahn,50% (5/10),80% (4/5),3/7,80% (8/10),13% (1/8),1/4,0/0,0/0,0/0,0/0
2017 Auburn AL $25K R32,L vs Perez,54% (7/13),57% (4/7),1/3,54% (7/13),29% (2/7),3/4,1/1,0/2,0/0,0/1
2023 (1 matches),,33.3%,100.0%,40.0%,66.7%,0.0%,33.3%,-,0.0%,-,-
2019 (8 matches),,47.0%,84.6%,45.5%,60.0%,19.6%,50.0%,50.0%,20.0%,60.0%,20.0%
2017 (31 matches),,53.5%,78.9%,34.6%,54.4%,21.4%,61.8%,63.6%,46.9%,63.6%,36.4%
2016 (16 matches),,40.0%,84.4%,37.5%,50.3%,21.7%,58.3%,75.0%,43.8%,100.0%,44.4%
2015 (12 matches),,45.5%,78.4%,32.5%,52.2%,25.0%,72.2%,58.3%,28.6%,66.7%,25.0%
Career (70 matches),,48.1%,80.7%,36.9%,54.1%,20.9%,60.2%,61.7%,40.6%,68.2%,33.3%
