Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,7,3,4,42.9%,6-8,42.9%,59-67,46.8%,0-1,0.0%,7,54.0%,40.3%,2.9%,8.4%,61.8%,60.0%,38.6%,51.8%,45.2%,48.4%,0.94,QF (W35 Palm Coast FL)
2024,57,32,25,56.1%,68-61,52.7%,635-613,50.9%,12-6,66.7%,2,35.0%,35.0%,4.6%,13.8%,51.5%,58.2%,22.2%,40.8%,44.2%,42.5%,0.75,W (W75 Evansville IN)
2023,36,14,22,38.9%,36-48,42.9%,384-415,48.1%,5-6,45.5%,3,57.6%,34.4%,7.1%,14.2%,50.2%,65.1%,40.0%,52.6%,43.5%,48.1%,0.92,SF (W60 Naples FL)
2022,43,25,18,58.1%,56-42,57.1%,498-416,54.5%,7-7,50.0%,3,75.0%,22.6%,5.8%,9.9%,68.2%,68.4%,39.4%,59.2%,38.0%,48.6%,0.93,W (2x)
2021,23,11,12,47.8%,26-23,53.1%,238-222,51.7%,2-2,50.0%,1,50.0%,22.2%,1.4%,8.6%,65.7%,60.9%,37.5%,52.9%,40.0%,46.9%,0.85,SF (W25 Pelham AL)
2019,36,15,21,41.7%,38-47,44.7%,395-401,49.6%,4-9,30.8%,3,59.5%,51.4%,4.9%,6.1%,62.4%,59.8%,42.4%,53.2%,49.4%,51.3%,1.06,QF (5x)
2018,33,19,14,57.6%,43-33,56.6%,386-367,51.3%,6-5,54.5%,0,,,,,,,,,,,,W (Orlando FL $15K)
2017,34,18,16,52.9%,44-41,51.8%,392-381,50.7%,4-1,80.0%,0,,,,,,,,,,,,F (Jackson MS $25K)
2016,18,6,12,33.3%,16-24,40.0%,181-193,48.4%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2015,19,6,13,31.6%,15-26,36.6%,171-195,46.7%,0-1,0.0%,0,,,,,,,,,,,,QF (Charlotte NC $10K)
2014,7,2,5,28.6%,6-10,37.5%,71-79,47.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
Career,313,151,162,48.2%,354-363,49.4%,3410-3349,50.5%,42-40,51.2%,19,56.9%,37.2%,4.6%,9.7%,60.3%,62.2%,37.7%,52.5%,44.2%,48.3%,0.93,
