Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Nottingham F,W vs Zhang,29,6,4.8,34.1%,7.1%,20,6,3.3,26.7%,8.0%,14.7%,10.7%,1.2,15.3%,12.9%
2021 Roland Garros R128,L vs Cirstea,19,26,0.7,15.0%,20.5%,19,26,0.7,16.0%,21.8%,,,1.4,15.7%,11.0%
2021 Australian Open R128,L vs Juvan,10,12,0.8,14.3%,17.1%,10,12,0.8,15.9%,19.0%,,,1.4,14.3%,10.0%
2020 Roland Garros R128,L vs Gauff,20,36,0.6,14.7%,26.5%,20,36,0.6,17.5%,31.6%,,,0.8,8.1%,10.3%
2020 Cincinnati SF,L vs Azarenka,29,33,0.9,16.5%,18.8%,20,30,0.7,13.2%,19.7%,8.6%,4.6%,1.1,14.8%,13.6%
2020 Cincinnati QF,W vs Sakkari,20,12,1.7,15.3%,9.2%,16,12,1.3,13.8%,10.3%,8.6%,5.2%,0.8,10.7%,13.7%
2020 Monterrey SF,L vs Bouzkova,23,24,1.0,17.8%,18.6%,18,20,0.9,15.5%,17.2%,9.5%,6.0%,1.2,12.4%,10.1%
2020 Monterrey R32,W vs Clijsters,23,10,2.3,17.8%,7.8%,17,9,1.9,15.6%,8.3%,11.0%,4.6%,0.8,14.0%,17.8%
2020 Australian Open R128,L vs Jabeur,8,18,0.4,8.2%,18.4%,8,18,0.4,8.7%,19.6%,,,1.6,16.3%,10.2%
2019 US Open QF,L vs Svitolina,24,35,0.7,18.0%,26.3%,21,34,0.6,16.8%,27.2%,9.6%,6.4%,1.2,12.0%,9.8%
2019 US Open R16,W vs Pliskova,45,36,1.3,22.5%,18.0%,40,36,1.1,23.5%,21.2%,14.7%,7.6%,0.9,18.0%,19.5%
2019 US Open R32,W vs Zhang,34,18,1.9,33.3%,17.6%,30,18,1.7,30.9%,18.6%,18.6%,10.3%,0.6,8.8%,13.7%
2019 US Open R64,W vs Gasparyan,24,14,1.7,30.0%,17.5%,21,12,1.8,30.0%,17.1%,20.0%,10.0%,0.2,3.8%,21.3%
2019 US Open R128,W vs Kasatkina,33,36,0.9,21.4%,23.4%,31,34,0.9,22.5%,24.6%,13.0%,8.7%,0.4,9.1%,22.1%
2019 Wimbledon QF,L vs Strycova,28,34,0.8,21.9%,26.6%,25,33,0.8,21.4%,28.2%,12.8%,8.5%,2.4,17.2%,7.0%
2019 Wimbledon R16,W vs Kvitova,22,21,1.0,11.6%,11.1%,17,17,1.0,10.1%,10.1%,5.3%,4.1%,1.2,21.2%,18.0%
2019 Wimbledon R32,W vs Stephens,25,30,0.8,14.5%,17.4%,18,29,0.6,11.3%,18.2%,8.8%,1.9%,1.5,16.9%,11.0%
2019 Wimbledon R64,W vs Siniakova,24,20,1.2,22.4%,18.7%,17,18,0.9,18.5%,19.6%,14.1%,3.3%,1.0,11.2%,11.2%
2019 Wimbledon R128,W vs Bogdan,27,29,0.9,22.3%,24.0%,21,28,0.8,19.1%,25.5%,10.0%,8.2%,0.6,7.4%,11.6%
2019 Roland Garros SF,L vs Vondrousova,30,39,0.8,19.0%,24.7%,30,39,0.8,20.4%,26.5%,,,1.2,12.7%,10.8%
Career (106 matches),,2649,2895,0.9,17.4%,19.0%,2213,2659,0.8,16.0%,19.3%,8.3%,5.6%,0.8,13.8%,16.3%
