Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Nottingham F,W vs Zhang,3.2,3.0,3.3,65.5%,59.1%,66.7%,0.0%,48.6%,9.3%,9.0,19.6,8.5,17.7
2020 Cincinnati SF,L vs Azarenka,3.4,3.4,3.4,49.1%,39.1%,41.7%,50.0%,57.5%,15.7%,3.5,2.8,6.0,7.0
2020 Cincinnati QF,W vs Sakkari,3.3,3.4,3.3,56.1%,55.6%,75.0%,60.0%,47.8%,18.3%,18.0,22.2,22.5,29.6
2020 Monterrey SF,L vs Bouzkova,3.3,3.7,3.0,42.2%,48.3%,60.0%,50.0%,57.1%,17.8%,14.0,17.9,3.0,5.1
2020 Monterrey R32,W vs Clijsters,2.8,2.5,3.1,53.7%,65.4%,80.0%,66.7%,53.2%,26.2%,15.0,21.4,6.5,13.5
2019 US Open QF,L vs Svitolina,4.6,4.1,5.0,46.9%,48.7%,38.9%,50.0%,43.9%,23.1%,1.0,1.0,-3.5,-3.1
2019 US Open R16,W vs Pliskova,3.7,4.7,2.6,53.1%,53.7%,55.0%,27.3%,56.4%,21.5%,17.0,11.0,6.5,6.4
2019 Wimbledon QF,L vs Strycova,3.6,3.9,3.3,43.2%,40.6%,52.6%,33.3%,60.4%,24.3%,0.0,0.0,6.5,12.0
2019 Wimbledon R16,W vs Kvitova,3.0,2.8,3.2,57.5%,38.9%,40.0%,25.0%,45.9%,22.5%,-3.0,-3.7,2.0,2.4
2019 Wimbledon R32,W vs Stephens,4.0,3.6,4.4,54.0%,54.3%,50.0%,46.2%,51.8%,17.8%,13.5,10.1,2.0,1.8
2019 Wimbledon R64,W vs Siniakova,3.5,3.7,3.4,56.3%,55.6%,60.0%,66.7%,52.0%,24.7%,12.5,16.2,1.5,2.8
2019 Roland Garros SF,L vs Vondrousova,4.0,4.1,3.9,55.6%,44.4%,30.8%,16.7%,41.5%,13.5%,9.5,9.7,-0.5,-0.4
2019 Roland Garros QF,W vs Stephens,3.4,3.2,3.6,63.3%,46.4%,69.2%,100.0%,53.4%,9.7%,11.5,16.7,4.5,8.0
2019 Rome F,L vs Pliskova,3.5,3.8,3.1,48.7%,39.3%,37.5%,33.3%,46.1%,22.9%,2.0,2.6,2.5,3.4
2019 Rome SF,W vs Bertens,4.0,4.7,3.3,52.1%,52.2%,44.4%,57.1%,54.3%,22.6%,11.0,6.3,6.5,5.2
2019 Rome QF,W vs Vondrousova,3.4,3.2,3.6,51.4%,60.4%,54.5%,57.1%,37.2%,17.2%,11.5,15.3,15.5,12.9
2019 Rome R16,W vs Williams,2.9,2.8,3.1,53.4%,65.5%,60.0%,100.0%,54.2%,7.3%,17.0,27.9,10.5,20.6
2019 Madrid R32,L vs Halep,3.8,4.3,3.4,38.6%,45.5%,41.7%,83.3%,46.5%,16.7%,3.5,3.8,-4.0,-4.3
2019 Rabat F,L vs Sakkari,4.1,4.6,3.4,54.5%,36.1%,31.3%,27.3%,30.9%,10.1%,6.5,8.9,-7.0,-4.4
2019 Indian Wells R32,L vs Bertens,3.6,3.8,3.4,44.8%,46.8%,64.7%,33.3%,56.0%,19.3%,-9.5,-7.7,-4.5,-5.2
Career (66 matches),,3.7,3.8,3.7,51.6%,50.6%,49.0%,48.0%,50.8%,12.2%,5.1,4.8,2.9,3.0
