Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Shuai Zhang [CHN],7,1,87.5%,0,0,0,-,2012,2021,8,1.32,9.9%,4.4%,61.8%,69.5%,52.9%,63.2%,48.8%,48.6%,48.1%
8,Karolina Pliskova [CZE],2,6,25.0%,5,2,3,40.0%,2011,2019,6,0.96,4.9%,1.8%,69.7%,68.7%,51.8%,63.5%,35.0%,64.0%,34.1%
8,Venus Williams [USA],4,4,50.0%,0,0,0,-,2015,2019,7,0.99,7.4%,4.1%,59.5%,66.1%,44.9%,57.5%,42.1%,52.8%,39.7%
8,Kurumi Nara [JPN],7,1,87.5%,1,1,0,100.0%,2012,2018,6,1.20,9.0%,7.2%,59.8%,68.3%,50.0%,61.0%,47.0%,73.0%,48.9%
7,Donna Vekic [CRO],4,3,57.1%,2,1,1,50.0%,2016,2019,7,1.05,7.4%,3.3%,62.8%,70.7%,44.2%,60.9%,41.1%,59.6%,43.5%
7,Simona Halep [ROU],3,4,42.9%,4,2,2,50.0%,2014,2019,5,0.97,4.1%,3.5%,64.2%,61.3%,43.9%,55.0%,43.6%,59.1%,28.1%
7,Su Wei Hsieh [TPE],5,2,71.4%,3,1,2,33.3%,2013,2019,6,1.27,3.8%,3.8%,64.8%,68.4%,51.1%,62.3%,47.8%,58.8%,45.2%
6,Elina Svitolina [UKR],1,5,16.7%,1,0,1,0.0%,2013,2021,5,0.99,6.2%,4.5%,61.6%,67.4%,48.5%,60.2%,39.5%,61.1%,63.6%
6,Jelena Ostapenko [LAT],3,3,50.0%,1,0,1,0.0%,2017,2021,6,0.97,7.8%,1.4%,64.5%,64.5%,43.0%,56.9%,41.9%,58.8%,54.8%
6,Petra Kvitova [CZE],2,4,33.3%,0,0,0,-,2015,2021,5,0.91,5.1%,5.4%,66.5%,69.5%,37.8%,58.9%,37.5%,61.1%,39.3%
6,Kirsten Flipkens [BEL],5,1,83.3%,1,1,0,100.0%,2011,2020,4,1.41,7.4%,1.7%,61.3%,73.8%,60.7%,68.7%,44.1%,53.8%,40.0%
6,Caroline Garcia [FRA],3,3,50.0%,2,1,1,50.0%,2016,2018,6,1.08,8.8%,3.4%,60.9%,67.4%,58.0%,63.7%,39.0%,64.5%,47.1%
5,Yulia Putintseva [KAZ],4,1,80.0%,0,0,0,-,2013,2021,5,1.16,4.1%,4.6%,60.8%,64.9%,49.7%,58.9%,47.7%,54.1%,49.0%
5,Anastasija Sevastova [LAT],2,3,40.0%,1,0,1,0.0%,2013,2021,5,1.00,3.1%,4.2%,61.8%,63.1%,48.9%,57.7%,42.4%,61.4%,37.5%
5,Garbine Muguruza [ESP],2,3,40.0%,3,2,1,66.7%,2012,2020,5,0.97,3.6%,3.9%,68.9%,70.0%,48.4%,63.3%,35.5%,48.6%,37.8%
