Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 US Open Q1,W vs Sachko,62% (8/13),44% (4/9),2/5,1/1,50% (2/4),4/4,0/0,67% (4/6),50% (3/6)
2022 San Benedetto Del Tronto CH F,W vs Vavassori,46% (6/13),38% (6/16),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 M25 Vic R32,W vs Krainik,67% (8/12),80% (4/5),2/3,1/2,91% (10/11),0/0,0/0,- (0/0),- (0/0)
2019 Bordeaux CH R64,L vs Lokoli,29% (5/17),60% (3/5),0/0,0/0,64% (9/14),1/3,0/1,- (0/0),- (0/0)
2019 Francavilla Al Mare CH R64,L vs Brkic,50% (7/14),20% (2/10),1/2,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 Murcia CH R16,L vs Ymer,57% (4/7),44% (4/9),0/0,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2019 Murcia CH R32,W vs Monteiro,61% (11/18),42% (5/12),2/3,1/1,50% (5/10),1/2,0/0,100% (4/4),75% (3/4)
2019 Villena CH R64,L vs Gaio,38% (5/13),17% (1/6),0/0,0/0,56% (5/9),2/4,1/2,- (0/0),- (0/0)
2019 Marbella CH R16,L vs Giannessi,56% (9/16),38% (6/16),1/1,0/0,50% (6/12),0/2,0/1,40% (2/5),33% (2/6)
2019 Marbella CH R64,W vs Gomez Herrera,65% (13/20),67% (4/6),2/3,1/1,67% (4/6),0/1,0/0,- (0/0),- (0/0)
2019 Shenzhen CH R64,L vs Soeda,58% (7/12),40% (2/5),0/1,0/0,67% (8/12),0/2,0/1,50% (3/6),33% (2/6)
2019 Zhuhai CH R32,L vs Sela,70% (7/10),50% (2/4),0/0,0/0,43% (3/7),3/5,2/3,- (0/0),- (0/0)
2019 Zhuhai CH R64,W vs Wu,71% (5/7),64% (7/11),2/5,1/1,17% (1/6),0/0,0/0,100% (5/5),40% (2/5)
2019 Pau CH R64,L vs Kuhn,67% (8/12),25% (2/8),1/1,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2019 Bergamo CH R16,L vs Lamasine,100% (7/7),0% (0/1),0/0,0/0,60% (3/5),1/3,0/1,- (0/0),- (0/0)
2019 Bergamo CH R32,W vs Halys,80% (8/10),67% (4/6),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Bergamo CH R64,W vs Serdarusic,65% (11/17),50% (5/10),2/2,1/1,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2019 Cherbourg CH R32,L vs Maden,57% (4/7),0% (0/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 Cherbourg CH R64,W vs Ilkel,70% (7/10),63% (5/8),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 Quimper CH R32,L vs Humbert,60% (9/15),25% (1/4),0/4,0/0,67% (4/6),4/6,3/4,77% (10/13),15% (2/13)
2023 (1 matches),,61.5%,44.4%,40.0%,100.0%,50.0%,100.0%,-,66.7%,50.0%
2022 (1 matches),,46.2%,37.5%,100.0%,100.0%,75.0%,-,-,-,-
2019 (23 matches),,59.7%,42.9%,58.1%,71.4%,58.2%,41.2%,38.1%,70.6%,40.0%
2018 (1 matches),,60.0%,75.0%,-,-,33.3%,50.0%,0.0%,-,-
2016 (2 matches),,65.6%,50.0%,100.0%,-,55.0%,20.0%,0.0%,66.7%,50.0%
Career (28 matches),,59.8%,43.6%,59.6%,75.0%,57.0%,43.8%,33.3%,69.8%,41.9%
