Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open Q1,W vs Sachko,55% (6/11),67% (4/6),1/2,30% (3/10),33% (1/3),3/3,0/0,1/1,0/0,0/0
2022 San Benedetto Del Tronto CH F,W vs Vavassori,100% (7/7),86% (6/7),1/1,43% (3/7),67% (2/3),4/5,1/1,0/0,1/1,0/0
2019 M25 Vic R32,W vs Krainik,44% (4/9),100% (4/4),0/1,44% (4/9),75% (3/4),2/3,1/1,0/0,1/1,0/0
2019 Bordeaux CH R64,L vs Lokoli,36% (4/11),75% (3/4),1/4,70% (7/10),29% (2/7),2/3,0/1,0/1,0/0,0/0
2019 Francavilla Al Mare CH R64,L vs Brkic,42% (5/12),40% (2/5),0/4,45% (5/11),20% (1/5),2/2,1/1,0/0,0/0,0/0
2019 Murcia CH R16,L vs Ymer,55% (6/11),67% (4/6),1/5,70% (7/10),14% (1/7),1/4,0/0,1/2,0/0,0/0
2019 Murcia CH R32,W vs Monteiro,44% (7/16),71% (5/7),1/4,38% (6/16),17% (1/6),3/5,1/1,2/3,0/0,2/2
2019 Villena CH R64,L vs Gaio,22% (2/9),50% (1/2),0/3,44% (4/9),0% (0/4),1/1,0/0,0/1,0/0,0/0
2019 Marbella CH R16,L vs Giannessi,63% (10/16),60% (6/10),2/6,47% (7/15),14% (1/7),2/4,0/2,1/1,0/1,1/1
2019 Marbella CH R64,W vs Gomez Herrera,27% (4/15),100% (4/4),1/1,27% (4/15),50% (2/4),4/4,2/2,1/2,1/1,0/0
2019 Shenzhen CH R64,L vs Soeda,30% (3/10),67% (2/3),1/2,55% (6/11),33% (2/6),1/2,0/1,1/2,0/0,0/1
2019 Zhuhai CH R32,L vs Sela,18% (2/11),100% (2/2),0/2,45% (5/11),20% (1/5),0/2,0/0,2/4,0/0,1/2
2019 Zhuhai CH R64,W vs Wu,70% (7/10),100% (7/7),3/4,50% (5/10),0% (0/5),2/6,0/3,0/0,0/0,0/0
2019 Pau CH R64,L vs Kuhn,38% (5/13),40% (2/5),0/4,46% (6/13),17% (1/6),2/2,1/1,0/1,0/0,0/0
2019 Bergamo CH R16,L vs Lamasine,10% (1/10),0% (0/1),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2019 Bergamo CH R32,W vs Halys,44% (4/9),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2019 Bergamo CH R64,W vs Serdarusic,47% (7/15),71% (5/7),1/3,29% (4/14),25% (1/4),3/3,0/0,0/0,0/0,0/0
2019 Cherbourg CH R32,L vs Maden,13% (1/8),0% (0/1),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,0/1
2019 Cherbourg CH R64,W vs Ilkel,67% (6/9),83% (5/6),1/2,33% (3/9),33% (1/3),3/5,2/3,0/0,1/2,0/0
2019 Quimper CH R32,L vs Humbert,18% (2/11),50% (1/2),0/1,36% (4/11),50% (2/4),0/1,0/0,2/3,0/0,2/2
2023 (1 matches),,54.5%,66.7%,50.0%,30.0%,33.3%,100.0%,-,100.0%,-,-
2022 (1 matches),,100.0%,85.7%,100.0%,42.9%,66.7%,80.0%,100.0%,-,100.0%,-
2019 (23 matches),,36.6%,70.0%,22.2%,40.8%,28.7%,65.1%,60.9%,65.7%,57.1%,72.7%
2018 (1 matches),,33.3%,100.0%,16.7%,77.8%,14.3%,33.3%,-,-,-,-
2016 (2 matches),,26.7%,62.5%,25.0%,36.7%,18.2%,60.0%,100.0%,83.3%,-,50.0%
Career (28 matches),,37.6%,71.0%,23.8%,41.1%,28.0%,65.8%,64.0%,69.0%,62.5%,69.2%
