Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open Q1,W vs Sachko,1.07,1.29,59.4,3.9,2.9%,65.7%,0.0%,60.6%,46.5%,41.5%
2022 San Benedetto Del Tronto CH F,W vs Vavassori,1.03,1.69,39.0,2.2,7.7%,69.2%,3.8%,53.8%,58.6%,67.9%
2019 M25 Vic R32,W vs Krainik,1.26,1.51,52.3,2.3,-,51.4%,-,74.3%,33.3%,57.1%
2019 Bordeaux CH R64,L vs Lokoli,0.99,0.82,60.8,3.5,2.6%,51.3%,0.0%,48.7%,32.5%,51.4%
2019 Francavilla Al Mare CH R64,L vs Brkic,0.90,0.73,52.1,4.4,0.0%,48.6%,9.1%,57.6%,30.2%,46.2%
2019 Murcia CH R16,L vs Ymer,0.85,0.73,53.4,3.8,0.0%,41.7%,2.9%,52.9%,34.9%,56.1%
2019 Murcia CH R32,W vs Monteiro,1.10,1.13,78.2,4.6,3.6%,69.1%,2.0%,51.0%,37.9%,43.6%
2019 Villena CH R64,L vs Gaio,0.98,0.69,51.5,2.1,2.8%,58.3%,2.9%,47.1%,28.1%,38.7%
2019 Marbella CH R16,L vs Giannessi,0.81,0.80,73.6,27.1,2.0%,55.1%,0.0%,53.5%,51.6%,39.0%
2019 Marbella CH R64,W vs Gomez Herrera,1.17,1.27,55.0,5.6,2.0%,63.3%,0.0%,67.4%,29.8%,46.3%
2019 Shenzhen CH R64,L vs Soeda,0.89,0.78,65.7,3.7,2.5%,60.0%,2.8%,52.8%,32.4%,44.1%
2019 Zhuhai CH R32,L vs Sela,0.93,0.75,55.9,2.2,0.0%,52.8%,2.9%,57.1%,37.1%,35.3%
2019 Zhuhai CH R64,W vs Wu,1.07,1.29,51.8,2.2,6.3%,50.0%,0.0%,54.5%,47.6%,67.5%
2019 Pau CH R64,L vs Kuhn,0.97,0.74,49.4,3.1,2.6%,46.2%,5.3%,63.2%,33.3%,36.8%
2019 Bergamo CH R16,L vs Lamasine,0.71,0.56,41.2,2.1,3.8%,65.4%,8.3%,66.7%,32.3%,20.0%
2019 Bergamo CH R32,W vs Halys,1.42,2.14,33.7,2.2,4.0%,68.0%,0.0%,72.7%,44.4%,45.8%
2019 Bergamo CH R64,W vs Serdarusic,1.01,1.19,72.6,3.1,5.0%,67.5%,0.0%,59.5%,46.8%,38.6%
2019 Cherbourg CH R32,L vs Maden,0.77,0.48,34.8,2.3,3.7%,55.6%,4.2%,50.0%,29.2%,29.2%
2019 Cherbourg CH R64,W vs Ilkel,1.46,2.00,29.6,2.2,6.5%,54.8%,0.0%,71.4%,53.6%,48.0%
2019 Quimper CH R32,L vs Humbert,0.99,0.76,77.9,2.2,4.5%,68.2%,2.4%,59.5%,28.6%,26.3%
2023 (1 matches),,1.07,1.29,59.4,3.9,2.9%,65.7%,0.0%,60.6%,46.5%,41.5%
2022 (1 matches),,1.03,1.69,39.0,2.2,7.7%,69.2%,3.8%,53.8%,58.6%,67.9%
2019 (23 matches),,1.02,0.99,59.6,3.0,3.4%,58.9%,2.0%,59.0%,37.3%,42.4%
2018 (1 matches),,0.96,0.68,42.7,3.8,0.0%,44.8%,0.0%,44.4%,25.9%,53.8%
2016 (2 matches),,0.92,0.80,59.6,3.0,0.0%,57.0%,1.1%,61.3%,30.1%,41.2%
Career (28 matches),,1.01,0.98,58.6,3.0,3.1%,58.8%,1.8%,58.7%,37.3%,43.2%
