Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1973 Wimbledon SF,L vs Evert,13.2%,40.0%,36.8%,54.4%,13.6%,33.3%,0.0%,0.0%,0.0%,2.7%,14.3%,12,15
1971 Wimbledon F,L vs Goolagong,31.3%,68.0%,47.2%,58.2%,5.3%,33.3%,0.0%,0.0%,0.0%,0.0%,-,51,24
1971 Australian Open F,W vs Goolagong,31.5%,72.4%,39.9%,64.2%,22.0%,40.0%,0.0%,40.0%,0.0%,0.0%,-,57,62
1970 Wimbledon F,W vs King,70.2%,63.7%,48.5%,67.3%,26.7%,57.1%,0.0%,0.0%,0.0%,0.0%,-,79,61
1964 Wimbledon F,L vs Bueno,69.0%,57.5%,46.9%,56.2%,25.0%,50.0%,0.0%,0.0%,0.0%,0.0%,-,-10,27
1963 Wimbledon F,W vs Jean King,88.5%,65.2%,40.3%,66.0%,33.3%,0.0%,0.0%,60.0%,66.7%,0.0%,-,166,160
Career (6 matches),,52.5%,62.7%,44.0%,61.9%,18.6%,43.8%,0.0%,29.4%,33.3%,0.6%,14.3%,50,51
