Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1973 Wimbledon SF,L vs Evert,11.4%,26.6%,52.5%,16.7%,35.7%,51.4%,45.5%,50.0%,66.7%,7.1%,21.4%,53.8%,90.9%,29.4%,0.0%,-56
1971 Wimbledon F,L vs Goolagong,10.0%,28.7%,48.5%,14.0%,40.0%,55.8%,31.8%,50.0%,71.4%,4.2%,12.5%,34.8%,76.9%,18.2%,25.0%,-80
1971 Australian Open F,W vs Goolagong,19.6%,31.5%,65.5%,28.3%,43.3%,65.1%,60.9%,62.2%,50.0%,6.3%,18.8%,66.7%,66.7%,14.3%,-,-76
1970 Wimbledon F,W vs King,19.0%,38.0%,56.0%,20.4%,40.7%,64.0%,28.0%,48.3%,36.4%,18.8%,37.5%,38.5%,35.0%,28.6%,66.7%,50
1964 Wimbledon F,L vs Bueno,24.4%,39.5%,48.1%,24.4%,39.5%,50.8%,48.8%,44.4%,14.3%,33.3%,54.2%,37.5%,16.7%,66.7%,50.0%,160
1963 Wimbledon F,W vs Jean King,30.2%,58.5%,51.5%,32.3%,64.5%,52.4%,30.8%,38.9%,0.0%,33.3%,61.1%,50.0%,22.2%,33.3%,0.0%,115
Career (6 matches),,18.9%,36.3%,53.8%,22.3%,42.2%,57.7%,40.4%,49.5%,42.4%,17.1%,34.2%,45.0%,50.0%,32.1%,28.6%,34
