Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2013 Cincinnati R32,L vs Halep,23% (3/13),100% (3/3),1/4,38% (5/13),0% (0/5),2/3,1/1,0/1,0/0,0/0
2013 Toronto R32,W vs Davis,57% (4/7),100% (4/4),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2013 Wimbledon F,W vs Lisicki,75% (6/8),83% (5/6),1/2,33% (3/9),33% (1/3),5/5,2/3,0/0,1/2,0/0
2013 Wimbledon SF,W vs Flipkens,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2013 Wimbledon QF,W vs Stephens,64% (7/11),86% (6/7),3/4,45% (5/11),20% (1/5),0/4,0/1,0/0,0/1,0/0
2013 Wimbledon R16,W vs Knapp,56% (5/9),100% (5/5),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,0/0,0/0
2013 Wimbledon R32,W vs Giorgi,64% (7/11),86% (6/7),3/4,36% (4/11),0% (0/4),2/4,0/1,0/0,0/0,0/0
2013 Wimbledon R64,W vs Mchale,73% (8/11),63% (5/8),2/3,55% (6/11),50% (3/6),3/3,0/1,1/1,0/1,0/0
2013 Wimbledon R64,W vs Mchale,73% (8/11),63% (5/8),2/3,55% (6/11),50% (3/6),3/3,0/1,1/1,0/1,0/0
2013 Wimbledon R128,W vs Svitolina,50% (5/10),60% (3/5),1/1,27% (3/11),67% (2/3),3/3,2/2,1/1,1/1,0/0
2013 Roland Garros R32,L vs Schiavone,25% (2/8),50% (1/2),0/4,71% (5/7),0% (0/5),0/1,0/0,1/2,0/0,1/1
2013 Roland Garros R64,W vs Duque Marino,50% (6/12),83% (5/6),2/4,58% (7/12),43% (3/7),3/4,0/0,4/4,0/0,0/0
2013 Roland Garros R64,W vs Duque Marino,50% (6/12),83% (5/6),2/4,58% (7/12),43% (3/7),3/4,0/0,4/4,0/0,0/0
2013 Roland Garros R128,W vs Govortsova,47% (8/17),88% (7/8),2/6,65% (11/17),36% (4/11),3/7,1/1,2/3,1/1,1/1
2013 Roland Garros R128,W vs Govortsova,47% (8/17),88% (7/8),2/6,65% (11/17),36% (4/11),3/7,1/1,2/3,1/1,1/1
2013 Strasbourg R32,L vs Giorgi,44% (4/9),75% (3/4),1/6,75% (6/8),0% (0/6),1/3,0/0,1/1,0/0,1/1
2013 Madrid R16,L vs Makarova,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2013 Madrid R32,W vs Torro Flor,57% (8/14),63% (5/8),0/4,36% (5/14),0% (0/5),3/5,2/3,0/1,1/2,0/0
2013 Oeiras R32,L vs Peng,33% (4/12),100% (4/4),1/4,45% (5/11),0% (0/5),2/3,0/0,1/2,0/0,1/1
2013 Monterrey R32,L vs Vandeweghe,62% (8/13),63% (5/8),2/7,92% (12/13),33% (4/12),3/5,1/1,0/1,0/0,0/1
2013 (35 matches),,51.3%,82.9%,39.1%,49.7%,25.5%,66.4%,73.5%,76.1%,66.7%,80.0%
2012 (64 matches),,51.7%,79.9%,40.9%,46.4%,26.1%,71.4%,88.3%,54.8%,95.7%,47.8%
2011 (41 matches),,52.5%,84.1%,36.4%,38.7%,25.7%,79.0%,71.4%,48.0%,78.3%,58.3%
2007 (3 matches),,26.7%,87.5%,18.2%,58.6%,23.5%,83.3%,100.0%,0.0%,100.0%,0.0%
Career (143 matches),,51.4%,82.0%,38.7%,45.2%,25.8%,72.6%,78.8%,60.0%,80.9%,58.8%
