Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2013,13,3172,15,1970,13,1923,28,1807,6,1908,,
2012,11,3740,14,1988,9,1956,23,1819,9,1871,,
2011,9,4710,10,2044,11,1988,13,1899,5,1916,,
2010,16,2645,20,1988,15,1944,33,1820,12,1845,,
2009,11,3415,12,2045,11,1996,21,1854,9,1882,,
2008,17,1410,20,1968,19,1905,29,1807,12,1830,,
2007,10,2191,21,1989,26,1896,27,1851,8,1879,,
2006,18,951,25,1934,24,1890,44,1728,29,1721,,
2005,37,880,55,1806,54,1747,88,1641,39,1684,,
2004,41,765,44,1850,39,1801,74,1678,50,1650,,
2003,58,617,59,1803,46,1767,84,1666,87,1570,,
2002,104,338,89,1727,75,1689,131,1559,,,,
2001,307,61,,,,,,,,,,
1999,969,2,,,,,,,,,,
