Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2013 Wimbledon F,W vs Lisicki,0.0%,-,7.3%,100.0%,6.8%,9.1%,0.0%,17.5%,27.3%,1.2%,50.0%,-18,15
2013 Wimbledon SF,W vs Flipkens,0.0%,-,14.8%,100.0%,6.8%,5.9%,50.0%,12.5%,33.3%,2.0%,33.3%,25,52
2013 Dubai QF,L vs Wozniacki,1.0%,0.0%,11.7%,78.3%,10.1%,23.1%,0.0%,10.6%,29.8%,1.3%,16.7%,-12,10
2012 Montreal R16,L vs Kvitova,0.0%,-,2.3%,50.0%,2.6%,0.0%,0.0%,7.1%,25.0%,0.9%,0.0%,-68,-26
2012 Indian Wells QF,L vs Ivanovic,0.0%,-,4.7%,60.0%,5.1%,0.0%,0.0%,3.4%,15.4%,0.0%,-,-59,-30
2011 Eastbourne F,W vs Kvitova,0.0%,-,3.4%,50.0%,11.8%,19.0%,0.0%,6.4%,6.3%,0.0%,-,-90,-48
2011 Roland Garros SF,L vs Schiavone,0.0%,-,9.3%,50.0%,7.9%,16.7%,0.0%,6.0%,20.0%,0.4%,0.0%,-77,-84
2011 Indian Wells F,L vs Wozniacki,1.3%,0.0%,14.3%,59.1%,3.5%,8.3%,0.0%,4.1%,19.4%,1.1%,16.7%,-96,-87
2011 Doha SF,L vs Wozniacki,0.0%,-,9.6%,55.6%,9.1%,18.8%,0.0%,6.6%,11.8%,0.0%,-,9,-14
2011 Hobart R32,W vs Safina,0.0%,-,8.6%,77.8%,15.5%,36.0%,100.0%,13.3%,20.0%,0.4%,0.0%,-90,-76
2007 Wimbledon F,L vs Williams,0.0%,-,4.4%,60.0%,5.6%,7.7%,0.0%,9.5%,15.0%,0.4%,0.0%,-120,-98
2007 Wimbledon SF,W vs Henin,0.0%,-,15.7%,65.4%,6.9%,18.4%,100.0%,10.9%,15.8%,0.8%,100.0%,-78,-91
2007 Eastbourne SF,L vs Henin,0.0%,-,4.3%,50.0%,12.5%,5.3%,0.0%,11.8%,20.0%,0.7%,100.0%,62,76
Career (13 matches),,0.3%,0.0%,8.8%,69.0%,8.0%,15.7%,17.6%,8.5%,19.9%,0.8%,32.0%,-55,-40
