Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Jun-2013,Wimbledon,Grass,F,15,24,(15) Bartoli d. (23) Sabine Lisicki [GER],6-1 6-4,1.52,3.4%,10.3%,67.2%,79.5%,36.8%,6/8,
16-Jul-2012,San Diego,Hard,F,10,14,(2) Dominika Cibulkova [SVK] d. (1) Bartoli,6-1 7-5,0.70,1.7%,10.2%,62.7%,48.6%,36.4%,6/12,
06-Feb-2012,Paris,Carpet,F,7,27,(9) Angelique Kerber [GER] d. (2) Bartoli,7-6(3) 5-7 6-3,0.86,0.9%,8.7%,66.1%,65.8%,35.9%,12/17,
10-Oct-2011,Osaka,Hard,F,11,6,(2) Bartoli d. (1) Samantha Stosur [AUS],6-3 6-1,2.16,4.5%,9.1%,70.5%,87.1%,53.8%,2/2,
25-Jul-2011,Stanford,Hard,F,9,169,Serena Williams [USA] d. (3) Bartoli,7-5 6-1,0.65,6.1%,16.3%,46.9%,65.2%,30.8%,2/7,
13-Jun-2011,Eastbourne,Grass,F,9,8,(6) Bartoli d. (5) Petra Kvitova [CZE],6-1 4-6 7-5,1.10,1.0%,4.2%,59.4%,63.2%,56.4%,7/10,
02-Nov-2009,Tournament of Champions,Hard,F,12,44,(10) Aravane Rezai [FRA] d. (1) Bartoli,7-5 RET,,,,,,,,
27-Jul-2009,Stanford,Hard,F,14,3,(8) Bartoli d. (2) Venus Williams [USA],6-2 5-7 6-4,1.19,1.0%,5.2%,58.8%,64.9%,52.5%,8/12,
14-Jul-2008,Stanford,Hard,F,15,85,(Q) Aleksandra Wozniak [CAN] d. (6) Bartoli,7-5 6-3,0.70,1.6%,3.1%,64.1%,63.4%,39.1%,4/8,
25-Jun-2007,Wimbledon,Grass,F,19,31,(23) Venus Williams [USA] d. (18) Bartoli,6-4 6-1,0.67,0.0%,7.9%,63.5%,60.0%,39.1%,6/10,
