Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2013 Wimbledon F,W vs Lisicki,3.5,4.0,3.1,55.7%,69.2%,44.4%,66.7%,53.2%,3.8%,6.5,7.9,13.5,17.5
2013 Wimbledon SF,W vs Flipkens,4.5,4.5,4.4,60.0%,63.6%,83.3%,71.4%,52.4%,2.9%,4.0,5.7,8.0,12.1
2013 Dubai QF,L vs Wozniacki,5.6,5.5,5.7,40.5%,54.2%,52.9%,38.9%,42.4%,2.9%,4.0,2.0,8.5,3.2
2012 Montreal R16,L vs Kvitova,3.4,3.8,3.0,38.2%,29.4%,40.0%,20.0%,45.9%,6.7%,-3.5,-6.9,-3.5,-6.4
2012 Indian Wells QF,L vs Ivanovic,4.2,4.6,3.8,43.3%,38.1%,40.0%,70.0%,39.3%,0.9%,-3.0,-4.1,-6.0,-5.2
2011 Eastbourne F,W vs Kvitova,3.6,3.8,3.5,55.4%,46.3%,50.0%,50.0%,39.1%,5.2%,8.0,8.5,1.0,0.7
2011 Roland Garros SF,L vs Schiavone,5.0,5.4,4.6,47.2%,28.0%,50.0%,50.0%,50.0%,3.5%,0.5,0.4,-0.5,-0.5
2011 Indian Wells F,L vs Wozniacki,7.6,7.9,7.4,46.7%,51.3%,50.0%,39.6%,43.9%,3.4%,-5.0,-2.2,-1.5,-0.5
2011 Doha SF,L vs Wozniacki,5.1,5.7,4.7,34.3%,36.8%,44.4%,41.7%,52.1%,0.0%,-3.5,-3.2,-7.5,-7.5
2011 Hobart R32,W vs Safina,5.6,5.4,5.7,60.9%,78.3%,55.6%,61.1%,53.5%,2.5%,21.5,16.5,22.0,19.3
2007 Wimbledon F,L vs Williams,4.8,5.6,3.8,41.8%,48.0%,64.7%,18.8%,47.1%,0.8%,2.0,1.9,5.0,4.3
2007 Wimbledon SF,W vs Henin,5.4,5.8,5.1,54.0%,42.0%,60.7%,52.0%,55.7%,5.4%,12.0,5.9,3.5,2.3
2007 Eastbourne SF,L vs Henin,3.6,3.8,3.4,37.3%,39.1%,66.7%,33.3%,62.3%,3.8%,-4.0,-4.7,-4.0,-8.0
Career (13 matches),,4.9,5.1,4.6,47.9%,48.0%,54.2%,45.4%,48.0%,3.2%,3.0,2.6,3.0,2.3
