Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2013 Cincinnati R32,L vs Halep,0.84,0.76,53.6,4.1,0.0%,65.8%,3.0%,51.5%,43.6%,29.7%
2013 Toronto R32,W vs Davis,1.28,2.29,36.1,2.0,17.4%,78.3%,0.0%,66.7%,36.8%,61.1%
2013 Wimbledon F,W vs Lisicki,1.08,1.63,39.0,2.5,0.0%,62.1%,0.0%,69.0%,38.2%,67.7%
2013 Wimbledon SF,W vs Flipkens,1.27,2.55,32.4,2.0,-,73.9%,-,66.7%,50.0%,70.6%
2013 Wimbledon QF,W vs Stephens,1.00,1.29,61.8,2.4,-,59.5%,-,55.9%,57.6%,51.6%
2013 Wimbledon R16,W vs Knapp,1.16,1.78,39.8,2.2,-,70.4%,-,58.3%,53.8%,54.5%
2013 Wimbledon R32,W vs Giorgi,0.98,1.26,60.9,2.0,-,59.4%,-,60.7%,43.2%,60.0%
2013 Wimbledon R64,W vs Mchale,1.10,1.28,59.3,3.3,-,52.3%,-,63.4%,55.3%,42.9%
2013 Wimbledon R64,W vs Mchale,1.10,1.28,59.3,3.3,2.3%,52.3%,0.0%,63.4%,55.3%,42.9%
2013 Wimbledon R128,W vs Svitolina,1.06,1.51,54.3,2.0,-,69.7%,-,71.0%,52.9%,31.3%
2013 Roland Garros R32,L vs Schiavone,0.81,0.51,31.6,2.5,-,55.6%,-,26.9%,34.6%,40.0%
2013 Roland Garros R64,W vs Duque Marino,1.11,1.22,61.9,3.7,-,51.2%,-,63.4%,44.4%,50.0%
2013 Roland Garros R64,W vs Duque Marino,1.11,1.22,61.9,3.7,0.0%,51.2%,0.0%,63.4%,44.4%,50.0%
2013 Roland Garros R128,W vs Govortsova,1.15,1.11,98.2,18.4,-,60.3%,-,43.2%,56.1%,35.3%
2013 Roland Garros R128,W vs Govortsova,1.15,1.11,98.2,18.4,2.6%,60.3%,2.7%,43.2%,56.1%,35.3%
2013 Strasbourg R32,L vs Giorgi,0.80,0.59,35.5,2.5,0.0%,31.0%,0.0%,44.4%,48.6%,42.4%
2013 Madrid R16,L vs Makarova,0.89,0.61,40.6,2.2,6.1%,66.7%,0.0%,41.9%,32.3%,30.0%
2013 Madrid R32,W vs Torro Flor,1.17,1.27,54.7,2.5,2.3%,60.5%,5.3%,52.6%,39.6%,54.5%
2013 Oeiras R32,L vs Peng,0.91,0.76,59.7,3.0,11.1%,52.8%,0.0%,53.1%,42.4%,35.7%
2013 Monterrey R32,L vs Vandeweghe,1.01,0.84,60.2,6.0,4.1%,46.9%,2.1%,43.8%,50.0%,40.5%
2013 (35 matches),,1.05,1.10,58.3,3.0,2.0%,57.0%,0.6%,53.6%,46.0%,48.1%
2012 (64 matches),,1.03,1.10,55.7,2.7,1.1%,57.7%,1.1%,56.5%,45.0%,47.0%
2011 (41 matches),,1.06,1.22,55.7,2.8,2.0%,61.5%,1.7%,56.3%,44.1%,50.1%
2007 (3 matches),,1.01,0.81,49.4,2.8,0.0%,56.9%,0.0%,49.0%,38.9%,36.5%
Career (143 matches),,1.04,1.13,56.3,2.8,1.6%,58.6%,1.1%,55.5%,44.9%,48.0%
