Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2013 Wimbledon F,W vs Lisicki,15,14,1.1,12.2%,11.4%,13,8,1.6,12.5%,7.7%,,,0.8,17.1%,20.3%
2013 Wimbledon SF,W vs Flipkens,23,10,2.3,28.4%,12.3%,18,7,2.6,25.0%,9.7%,,,1.7,12.3%,7.4%
2013 Wimbledon QF,W vs Stephens,6,12,0.5,4.4%,8.9%,6,9,0.7,4.8%,7.1%,,,1.1,15.6%,14.1%
2013 Wimbledon R16,W vs Knapp,12,13,0.9,12.1%,13.1%,11,6,1.8,12.6%,6.9%,,,0.6,9.1%,16.2%
2013 Wimbledon R32,W vs Giorgi,20,12,1.7,15.2%,9.1%,19,7,2.7,15.3%,5.6%,,,1.3,18.2%,13.6%
2013 Wimbledon R64,W vs Mchale,22,17,1.3,13.9%,10.8%,21,11,1.9,14.6%,7.6%,,,1.6,19.6%,12.7%
2013 Roland Garros R32,L vs Schiavone,9,19,0.5,8.7%,18.3%,8,14,0.6,8.4%,14.7%,,,2.3,30.8%,13.5%
2013 Roland Garros R64,W vs Duque Marino,15,24,0.6,8.8%,14.0%,15,19,0.8,9.4%,11.9%,,,1.0,24.6%,25.7%
2013 Roland Garros R128,W vs Govortsova,40,45,0.9,15.4%,17.3%,36,33,1.1,15.4%,14.1%,,,1.4,21.9%,16.2%
2013 Dubai QF,L vs Wozniacki,39,51,0.8,19.8%,25.9%,38,37,1.0,21.5%,20.9%,7.9%,13.6%,1.7,12.2%,7.1%
2013 Australian Open R32,L vs Makarova,27,43,0.6,12.9%,20.5%,24,30,0.8,12.8%,16.0%,,,1.6,24.3%,15.2%
2013 Australian Open R64,W vs Dolonc,13,17,0.8,11.2%,14.7%,12,12,1.0,11.9%,11.9%,,,0.5,16.4%,32.8%
2013 Australian Open R128,W vs Medina Garrigues,26,29,0.9,20.3%,22.7%,20,18,1.1,18.3%,16.5%,,,0.5,10.9%,21.1%
2012 US Open QF,L vs Sharapova,18,25,0.7,10.2%,14.1%,16,19,0.8,10.8%,12.8%,,,1.3,24.9%,19.8%
2012 US Open R16,W vs Kvitova,18,15,1.2,13.7%,11.5%,16,10,1.6,13.8%,8.6%,,,0.7,16.0%,22.1%
2012 US Open R32,W vs Mladenovic,13,13,1.0,11.9%,11.9%,8,9,0.9,8.7%,9.8%,,,0.7,21.1%,29.4%
2012 US Open R64,W vs Oprandi,28,33,0.8,16.9%,19.9%,28,29,1.0,17.7%,18.4%,,,1.2,21.7%,17.5%
2012 US Open R128,W vs Hampton,13,17,0.8,10.2%,13.3%,12,15,0.8,10.4%,13.0%,,,0.9,22.7%,26.6%
2012 Montreal R16,L vs Kvitova,3,16,0.2,3.4%,18.4%,3,11,0.3,4.0%,14.7%,1.3%,2.7%,1.8,28.7%,16.1%
2012 Wimbledon R64,L vs Lucic,10,14,0.7,7.8%,10.9%,9,4,2.3,8.7%,3.9%,,,3.0,25.8%,8.6%
Career (48 matches),,905,1042,0.9,13.3%,15.3%,799,790,1.0,13.0%,12.9%,3.1%,2.9%,1.1,19.6%,18.1%
