Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Hong Kong R32,W vs Wong,100% (6/6),67% (6/9),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2023 Palermo R16,L vs Sherif,63% (5/8),33% (1/3),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2019 W25 Leipzig R32,W vs Popovic,100% (7/7),56% (5/9),2/2,1/1,73% (8/11),0/0,0/0,80% (4/5),60% (3/5)
2019 W60 Warsaw R32,L vs Juhaszova,58% (7/12),50% (6/12),1/1,0/0,42% (5/12),0/2,0/1,- (0/0),- (0/0)
2019 W25 Darmstadt R16,L vs Komardina,25% (3/12),20% (1/5),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 W60 Stare Splavy R32,W vs Rogowska,40% (8/20),57% (8/14),2/6,1/5,42% (5/12),0/1,0/0,- (0/0),- (0/0)
2019 W25 Khimki F,W vs Herdzelas,63% (10/16),40% (6/15),2/3,1/1,67% (6/9),1/2,0/0,- (0/0),- (0/0)
2019 W25 Khimki SF,W vs Tikhonova,53% (8/15),44% (4/9),2/5,1/4,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Khimki QF,W vs Snigur,69% (11/16),43% (6/14),2/4,1/1,64% (7/11),0/1,0/0,- (0/0),- (0/0)
2019 W25 Khimki R32,W vs Christie,63% (10/16),31% (5/16),2/4,1/3,33% (3/9),0/1,0/0,67% (4/6),50% (3/6)
2019 W25 Andijan R16,L vs Rakhimova,62% (8/13),56% (5/9),1/1,0/0,33% (2/6),1/3,0/1,0% (0/5),50% (2/4)
2019 W25 Andijan R32,W vs Anshba,47% (7/15),48% (12/25),2/3,1/2,57% (12/21),3/4,0/0,44% (4/9),44% (4/9)
2019 W60 Istanbul R16,L vs Raina,60% (3/5),67% (2/3),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2019 W60 Istanbul R32,W vs Hesse,78% (7/9),42% (5/12),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Kazan SF,L vs Rybakina,67% (4/6),56% (5/9),1/2,0/0,13% (1/8),3/5,1/2,- (0/0),- (0/0)
2019 W25 Kazan R16,W vs Rosca,45% (9/20),50% (7/14),2/2,1/1,45% (5/11),0/1,0/0,- (0/0),- (0/0)
2019 W25 Kazan R32,W vs Rodionova,50% (7/14),71% (5/7),2/3,1/1,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 W25 Kazan R32,L vs Frolova,75% (3/4),50% (1/2),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Benoit,75% (3/4),100% (1/1),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2017 Casablanca $15K R32,L vs Hering,100% (4/4),100% (3/3),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2023 (2 matches),,78.6%,58.3%,66.7%,100.0%,33.3%,33.3%,50.0%,-,-
2019 (16 matches),,56.0%,47.4%,60.5%,50.0%,51.0%,33.3%,14.3%,48.0%,50.0%
2017 (6 matches),,66.7%,57.9%,66.7%,66.7%,36.2%,33.3%,0.0%,-,-
Career (24 matches),,58.7%,49.8%,61.7%,54.2%,46.9%,33.3%,15.4%,48.0%,50.0%
