Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Hong Kong R32,W vs Wong,0.86,1.48,52.5,2.6,12.5%,58.3%,5.3%,73.7%,55.2%,65.4%
2023 Palermo R16,L vs Sherif,0.81,0.64,45.1,2.0,0.0%,57.1%,0.0%,52.0%,46.4%,25.0%
2019 W25 Leipzig R32,W vs Popovic,0.99,1.36,57.2,2.9,-,69.7%,-,51.7%,54.8%,51.3%
2019 W60 Warsaw R32,L vs Juhaszova,0.87,0.86,73.2,11.7,-,55.3%,-,46.3%,57.4%,39.2%
2019 W25 Darmstadt R16,L vs Komardina,1.06,0.66,47.2,2.3,-,44.1%,-,45.5%,28.6%,41.7%
2019 W60 Stare Splavy R32,W vs Rogowska,1.12,1.24,53.1,28.3,-,47.1%,-,57.1%,56.5%,50.0%
2019 W25 Khimki F,W vs Herdzelas,1.04,1.25,55.3,2.2,0.0%,61.7%,2.4%,57.1%,44.7%,52.3%
2019 W25 Khimki SF,W vs Tikhonova,1.11,1.61,42.1,2.2,0.0%,63.3%,3.3%,66.7%,45.2%,56.7%
2019 W25 Khimki QF,W vs Snigur,0.99,1.14,87.9,5.2,3.7%,57.4%,2.0%,58.8%,52.8%,42.9%
2019 W25 Khimki R32,W vs Christie,1.02,1.16,69.2,20.3,3.9%,56.9%,0.0%,61.7%,41.9%,50.8%
2019 W25 Andijan R16,L vs Rakhimova,0.87,0.76,53.0,6.3,2.6%,46.2%,5.7%,57.1%,31.1%,56.4%
2019 W25 Andijan R32,W vs Anshba,1.05,1.11,80.4,3.0,0.0%,45.3%,0.0%,45.8%,63.2%,51.6%
2019 W60 Istanbul R16,L vs Raina,0.89,0.64,44.1,3.6,3.7%,40.7%,0.0%,52.0%,37.0%,40.9%
2019 W60 Istanbul R32,W vs Hesse,1.05,1.37,53.2,2.1,3.3%,66.7%,3.7%,51.9%,51.4%,54.3%
2019 W25 Kazan SF,L vs Rybakina,0.84,0.74,49.7,2.4,0.0%,42.4%,0.0%,48.4%,39.0%,58.3%
2019 W25 Kazan R16,W vs Rosca,1.11,1.16,70.2,2.1,1.9%,61.1%,0.0%,40.8%,42.6%,60.0%
2019 W25 Kazan R32,W vs Rodionova,1.14,1.48,51.6,2.5,0.0%,64.9%,0.0%,50.0%,61.5%,47.8%
2019 W25 Kazan R32,L vs Frolova,0.98,0.46,39.6,2.0,4.0%,44.0%,0.0%,47.6%,34.8%,15.0%
2017 Hammamet $15K R32,L vs Benoit,1.06,0.46,37.4,2.7,0.0%,50.0%,0.0%,36.4%,18.2%,31.6%
2017 Casablanca $15K R32,L vs Hering,0.84,0.68,48.5,2.4,-,57.7%,-,41.7%,35.5%,46.4%
2023 (2 matches),,0.84,0.98,48.6,2.2,5.8%,57.7%,2.3%,61.4%,50.9%,44.4%
2019 (16 matches),,1.01,1.05,61.4,3.2,1.4%,54.3%,1.0%,52.4%,47.7%,49.4%
2017 (6 matches),,1.01,0.86,46.1,2.3,0.6%,49.1%,0.7%,43.4%,46.7%,44.7%
Career (24 matches),,1.00,1.01,57.8,2.8,1.5%,53.5%,1.0%,51.3%,47.7%,48.3%
