Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1978 Wimbledon SF,L vs Evert,84.3%,42.4%,17.1%,5/7,2.16,10.7%,90.7%,40.8%,14.8%,1.92,22.7%,71.4%,50.0%,28.6%,2.33,2.9%
1977 Wimbledon F,W vs Stove,60.0%,62.7%,7.1%,3/3,2.25,36.0%,81.8%,69.4%,11.4%,2.16,48.3%,71.4%,46.7%,4.8%,2.38,19.0%
1977 Wimbledon SF,W vs Evert,85.3%,53.1%,8.0%,4/2,2.50,21.4%,94.4%,52.9%,9.3%,2.27,28.3%,86.7%,53.8%,6.7%,2.92,9.7%
1975 Wimbledon QF,L vs Goolagong,71.8%,57.0%,14.5%,9/7,2.33,68.1%,69.8%,52.3%,17.5%,2.11,72.1%,85.4%,62.9%,12.2%,2.90,57.7%
1974 Wimbledon SF,L vs Morozova,67.8%,65.6%,12.2%,7/4,2.14,77.3%,65.2%,58.1%,13.6%,2.08,74.1%,85.7%,83.3%,9.5%,2.28,85.7%
Career (5 matches),,73.0%,56.1%,11.9%,54.9%,2.29,45.7%,79.4%,53.8%,13.5%,2.13,54.4%,81.3%,61.5%,11.6%,2.58,30.8%
