Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Feb-2026,W35 Arcadia CA,Hard,R32,615,344,Hanna Chang [USA] d. Zhu,6-3 6-3,0.65,4.2%,4.2%,50.0%,62.5%,37.5%,1/5,1:33
10-Nov-2025,W15 Phan Thiet,Hard,SF,589,530,Jiaqi Wang [CHN] d. Zhu,6-4 6-2,0.78,3.3%,1.6%,57.4%,54.3%,34.6%,8/14,1:29
10-Nov-2025,W15 Phan Thiet,Hard,QF,589,516,Zhu d. Kristiana Sidorova [RUS],7-5 6-3,,,,,,,,
10-Nov-2025,W15 Phan Thiet,Hard,R16,589,,Zhu d. Elsa Wan [MAS],6-2 6-7(5) 7-5,1.37,18.2%,1.8%,63.6%,82.9%,40.0%,3/4,1:28
10-Nov-2025,W15 Phan Thiet,Hard,R32,589,,Zhu d. Amodini Naik [IND],6-1 6-0,2.47,8.7%,4.3%,69.6%,78.1%,42.9%,1/2,1:01
27-Oct-2025,Hong Kong,Hard,Q2,638,238,(4) Ye Xin Ma [CHN] d. (ALT) Zhu,7-5 6-1,0.69,12.5%,4.2%,75.0%,58.3%,41.7%,2/6,1:08
27-Oct-2025,Hong Kong,Hard,Q1,638,,(ALT) Zhu d. Nadiya Kolb [UKR],7-5 7-6(7),0.89,4.3%,4.3%,55.4%,56.9%,61.0%,3/6,0:01
13-Oct-2025,W35 Huzhou,Hard,R16,632,914,Kristina Penickova [USA] d. Zhu,6-2 6-7(6) 6-4,0.84,5.3%,2.1%,62.8%,72.9%,42.9%,3/7,2:01
13-Oct-2025,W35 Huzhou,Hard,R32,632,1102,Zhu d. Anri Nagata [JPN],6-4 6-3,1.70,4.0%,2.0%,56.0%,82.1%,63.6%,1/1,1:27
06-Oct-2025,W35 Kunshan,Hard,R32,583,518,Viktoria Morvayova [SVK] d. Zhu,6-4 3-6 7-5,0.89,8.1%,3.2%,62.1%,64.9%,46.8%,11/15,2:51
22-Sep-2025,W100 Incheon,Hard,R16,606,282,Haruka Kaji [JPN] d. Zhu,6-3 6-4,0.76,8.8%,1.8%,59.6%,58.8%,43.5%,7/11,1:29
22-Sep-2025,W100 Incheon,Hard,R32,606,,Zhu d. Seo Yun Choi [KOR],2-6 7-6(2) 7-6(5),1.06,4.3%,0.9%,62.9%,60.3%,53.5%,6/12,2:50
08-Sep-2025,W15 Yeongwol,Hard,QF,608,1101,Ya Hsuan Lee [TPE] d. Zhu,6-3 6-2,0.62,5.5%,7.3%,50.9%,57.1%,48.1%,1/4,1:26
08-Sep-2025,W15 Yeongwol,Hard,R16,608,1448,Zhu d. Miyu Nakashima [JPN],6-2 6-3,1.67,5.8%,3.8%,57.7%,76.7%,45.5%,3/5,1:33
08-Sep-2025,W15 Yeongwol,Hard,R32,608,,Zhu d. Ji Min Park [KOR],6-2 6-4,1.39,8.3%,4.2%,58.3%,75.0%,25.0%,1/6,1:45
01-Sep-2025,W15 Yeongwol,Hard,R32,612,1220,Shiho Tsujioka [JPN] d. Zhu,6-4 7-5,0.81,2.3%,5.8%,46.5%,62.5%,45.7%,12/16,2:31
18-Aug-2025,W15 Luan,Hard,R32,580,,Miyu Nakashima [JPN] d. Zhu,6-2 7-5,0.82,5.2%,5.2%,53.4%,71.0%,37.0%,0/4,1:57
11-Aug-2025,W15 Luan,Hard,R32,572,1127,Xichen Zhao [CHN] d. Zhu,3-6 6-4 7-6(4),1.02,11.2%,1.1%,48.3%,62.8%,50.0%,3/8,2:58
