Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,4.2%,4.2%,50.0%,62.5%,37.5%,50.0%,32.7%,41.0%,0.65,R32 (W35 Arcadia CA)
2025,45,21,24,46.7%,49-52,48.5%,471-474,49.8%,6-6,50.0%,41,66.0%,31.8%,5.4%,3.1%,61.7%,64.5%,45.3%,57.1%,42.2%,49.6%,0.99,SF (2x)
2024,61,32,29,52.5%,74-64,53.6%,637-611,51.0%,3-6,33.3%,0,,,,,,,,,,,,F (2x)
2023,25,10,15,40.0%,26-30,46.4%,248-271,47.8%,4-3,57.1%,0,,,,,,,,,,,,SF (W15 Lima)
2022,40,15,25,37.5%,34-52,39.5%,354-418,45.9%,5-3,62.5%,0,,,,,,,,,,,,F (W15 Melilla)
2021,32,13,19,40.6%,31-41,43.1%,333-352,48.6%,5-5,50.0%,0,,,,,,,,,,,,QF (3x)
2020,7,3,4,42.9%,7-8,46.7%,64-59,52.0%,0-0,-,0,,,,,,,,,,,,QF (W15 Cancun)
2019,49,22,27,44.9%,48-65,42.5%,493-550,47.3%,4-8,33.3%,0,,,,,,,,,,,,SF (2x)
2018,23,12,11,52.2%,26-27,49.1%,265-259,50.6%,2-6,25.0%,0,,,,,,,,,,,,SF (Stellenbosch $15K)
2017,14,4,10,28.6%,11-20,35.5%,135-161,45.6%,1-3,25.0%,0,,,,,,,,,,,,QF (Saint Martin Guadeloupe $15K)
2016,9,4,5,44.4%,10-12,45.5%,93-106,46.7%,0-1,0.0%,0,,,,,,,,,,,,SF (Buffalo NY $10K)
2015,18,5,13,27.8%,11-25,30.6%,137-191,41.8%,0-3,0.0%,0,,,,,,,,,,,,QF (2x)
2013,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Bethany Beach DE 10K)
Career,325,141,184,43.4%,327-400,45.0%,3241-3476,48.3%,30-44,40.5%,42,65.8%,31.4%,5.4%,3.1%,61.5%,64.5%,45.1%,57.0%,42.1%,49.4%,0.98,
