Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Australian Open R128,L vs De Jong,0.93,0.70,34.9,3.7,7.1%,66.1%,6.1%,55.1%,27.1%,32.1%
2023 US Open R128,L vs Shelton,0.72,0.59,24.7,3.2,6.1%,59.2%,4.5%,65.9%,26.0%,37.2%
2023 Gstaad F,W vs Ramos,1.02,1.24,58.2,4.0,8.7%,67.4%,7.1%,59.5%,47.7%,40.0%
2023 Wimbledon R128,L vs Djokovic,0.89,0.61,30.3,2.6,9.3%,59.3%,10.2%,57.1%,31.9%,25.6%
2023 Madrid CH F,L vs Shevchenko,0.92,0.58,45.1,2.5,0.0%,53.8%,2.8%,52.8%,33.3%,23.8%
2022 US Open R32,L vs Moutet,0.92,0.79,37.0,2.1,6.0%,56.7%,6.5%,59.7%,34.4%,37.7%
2022 Verona CH F,L vs Maestrelli,0.92,0.72,47.9,5.1,5.0%,60.0%,2.6%,55.3%,41.5%,23.7%
2019 Braga CH R32,L vs Kolar,1.02,0.86,53.1,2.2,0.0%,52.0%,2.2%,46.7%,44.4%,40.5%
2019 Braga CH R64,W vs Pospisil,1.09,1.62,46.4,2.0,3.4%,55.2%,7.7%,65.4%,60.0%,59.1%
2019 Bordeaux CH R32,L vs Pouille,0.98,0.94,82.0,4.3,1.9%,64.8%,2.0%,58.8%,37.5%,35.5%
2019 Bordeaux CH R64,W vs Maamoun,1.17,1.90,38.8,2.3,15.4%,65.4%,0.0%,72.0%,53.6%,48.0%
2019 Tunis CH R32,L vs Cuevas,0.60,0.37,24.4,2.1,4.0%,56.0%,0.0%,50.0%,34.6%,22.7%
2019 Tunis CH R64,W vs Nedelko,1.41,1.86,45.4,2.0,2.8%,66.7%,2.9%,58.8%,34.8%,63.6%
2019 Murcia CH R16,L vs Caruso,1.07,0.67,50.0,2.1,0.0%,43.9%,2.6%,60.5%,29.6%,30.8%
2019 Murcia CH R32,W vs Gimeno Traver,1.31,1.33,59.8,4.4,0.0%,66.7%,0.0%,49.1%,46.2%,38.9%
2019 Murcia CH R64,W vs Miedler,1.04,1.36,43.0,2.4,0.0%,56.7%,11.1%,59.3%,57.9%,52.8%
2019 Villena CH R32,L vs Garcia Lopez,0.76,0.53,37.9,2.0,0.0%,50.0%,0.0%,47.6%,37.5%,33.3%
2019 Villena CH R64,W vs Moroni,1.09,1.51,45.1,2.8,0.0%,61.5%,0.0%,66.7%,52.9%,46.7%
2019 Marbella CH R32,L vs Paire,0.85,0.82,57.8,3.0,0.0%,62.7%,1.8%,46.4%,39.3%,48.1%
2019 Marbella CH R64,W vs De Bakker,1.25,1.27,64.4,2.3,2.1%,54.2%,2.3%,61.4%,53.7%,31.6%
2024 (1 matches),,0.93,0.70,34.9,3.7,7.1%,66.1%,6.1%,55.1%,27.1%,32.1%
2023 (4 matches),,0.89,0.74,38.6,3.0,6.4%,60.1%,6.4%,59.1%,34.5%,32.7%
2022 (2 matches),,0.92,0.76,41.2,3.0,5.6%,57.9%,5.0%,58.0%,37.1%,32.3%
2019 (22 matches),,1.02,1.00,52.8,2.5,3.5%,58.9%,3.1%,57.6%,42.2%,39.4%
2018 (13 matches),,1.03,0.87,51.7,3.0,4.4%,59.5%,2.3%,52.9%,38.1%,35.7%
Career (81 matches),,0.97,0.86,52.1,2.7,4.5%,57.6%,3.4%,56.3%,38.7%,37.6%
