Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Marco Trungelliti [ARG],4,3,57.1%,3,1,2,33.3%,2014,2025,7,0.99,6.5%,3.1%,60.0%,70.6%,41.6%,59.0%,40.6%,49.1%,36.5%
7,Jaume Munar [ESP],1,6,14.3%,2,1,1,50.0%,2015,2023,6,0.90,2.9%,3.6%,60.3%,61.7%,42.9%,54.3%,41.1%,33.3%,34.0%
7,Hugo Dellien [BOL],4,3,57.1%,4,2,2,50.0%,2012,2023,5,1.12,7.9%,2.0%,60.4%,71.0%,48.3%,62.0%,42.5%,36.8%,48.6%
7,Gabriel Alejandro Hidalgo [ARG],2,5,28.6%,2,2,0,100.0%,2012,2014,0,,,,,,,,,,
5,Gregoire Barrere [FRA],4,1,80.0%,2,1,1,50.0%,2016,2025,4,1.14,4.5%,3.5%,58.1%,72.0%,41.2%,59.1%,46.6%,57.6%,51.3%
5,Raul Brancaccio [ITA],5,0,100.0%,1,1,0,100.0%,2017,2023,3,1.21,6.3%,1.8%,59.9%,70.7%,49.4%,62.2%,45.9%,60.0%,63.6%
5,Nicolas Kicker [ARG],2,3,40.0%,1,1,0,100.0%,2013,2022,3,1.06,4.9%,4.9%,60.4%,59.6%,53.9%,57.3%,45.2%,60.7%,46.7%
5,Javier Barranco Cosano [ESP],3,2,60.0%,0,0,0,-,2017,2022,2,1.10,8.0%,5.1%,47.8%,68.2%,58.3%,63.0%,40.5%,41.7%,46.2%
5,Gonzalo Lama [CHI],1,4,20.0%,2,0,2,0.0%,2013,2022,4,0.85,8.2%,6.1%,61.1%,70.2%,50.5%,62.5%,31.7%,66.7%,18.2%
5,Mario Vilella Martinez [ESP],2,3,40.0%,0,0,0,-,2017,2021,2,0.94,0.7%,3.5%,63.6%,68.1%,46.2%,60.1%,37.4%,52.9%,30.8%
5,Bernabe Zapata Miralles [ESP],4,1,80.0%,1,1,0,100.0%,2014,2021,1,0.71,1.5%,0.0%,67.6%,65.2%,22.7%,51.5%,34.3%,44.4%,28.6%
5,Oriol Roca Batalla [ESP],3,2,60.0%,1,1,0,100.0%,2014,2019,2,1.12,7.0%,2.3%,63.7%,70.6%,43.5%,60.8%,44.1%,62.5%,30.8%
5,Jordi Samper Montana [ESP],5,0,100.0%,3,2,1,66.7%,2015,2018,1,1.39,3.0%,1.5%,72.7%,64.6%,44.4%,59.1%,56.7%,33.3%,80.0%
5,Tomas Lipovsek Puches [ARG],4,1,80.0%,1,1,0,100.0%,2013,2014,0,,,,,,,,,,
4,Carlos Taberner [ESP],2,2,50.0%,0,0,0,-,2015,2025,2,0.84,2.2%,3.7%,63.0%,58.8%,40.0%,51.9%,40.5%,25.0%,57.1%
