Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Australian Open R128,L vs De Jong,21% (4/19),50% (2/4),1/4,39% (7/18),29% (2/7),2/2,1/1,2/3,0/0,1/1
2023 US Open R128,L vs Shelton,12% (2/17),100% (2/2),0/4,24% (4/17),0% (0/4),2/2,1/1,3/3,0/0,1/1
2023 Gstaad F,W vs Ramos,46% (6/13),83% (5/6),0/2,29% (4/14),25% (1/4),5/5,2/2,1/2,1/1,1/1
2023 Wimbledon R128,L vs Djokovic,13% (2/15),50% (1/2),0/3,47% (7/15),43% (3/7),0/1,0/0,2/3,0/0,2/2
2023 Madrid CH F,L vs Shevchenko,22% (2/9),50% (1/2),0/3,60% (6/10),33% (2/6),0/1,0/0,1/2,0/0,1/2
2022 US Open R32,L vs Moutet,32% (6/19),50% (3/6),0/4,45% (9/20),22% (2/9),3/3,1/2,0/3,0/0,0/1
2022 Verona CH F,L vs Maestrelli,33% (4/12),25% (1/4),0/4,50% (6/12),33% (2/6),1/1,1/1,1/1,0/0,0/0
2019 Braga CH R32,L vs Kolar,47% (7/15),86% (6/7),4/8,67% (10/15),20% (2/10),3/5,0/0,1/1,0/0,1/1
2019 Braga CH R64,W vs Pospisil,88% (7/8),86% (6/7),2/2,25% (2/8),0% (0/2),3/4,0/1,0/0,0/1,0/0
2019 Bordeaux CH R32,L vs Pouille,50% (8/16),25% (2/8),0/2,19% (3/16),33% (1/3),0/1,0/0,1/1,0/0,0/0
2019 Bordeaux CH R64,W vs Maamoun,57% (4/7),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2019 Tunis CH R32,L vs Cuevas,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),1/1,0/0,3/3,0/0,1/1
2019 Tunis CH R64,W vs Nedelko,50% (4/8),100% (4/4),1/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2019 Murcia CH R16,L vs Caruso,33% (3/9),33% (1/3),0/4,78% (7/9),43% (3/7),0/1,0/0,1/1,0/0,1/1
2019 Murcia CH R32,W vs Gimeno Traver,46% (6/13),83% (5/6),2/3,57% (8/14),50% (4/8),4/4,1/1,0/1,1/1,0/0
2019 Murcia CH R64,W vs Miedler,89% (8/9),75% (6/8),1/3,44% (4/9),25% (1/4),3/5,1/2,0/0,1/1,0/0
2019 Villena CH R32,L vs Garcia Lopez,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2019 Villena CH R64,W vs Moroni,56% (5/9),100% (5/5),2/2,33% (3/9),33% (1/3),4/4,1/1,0/0,0/0,0/0
2019 Marbella CH R32,L vs Paire,57% (8/14),63% (5/8),1/4,50% (7/14),29% (2/7),3/5,1/1,1/2,0/0,0/1
2019 Marbella CH R64,W vs De Bakker,38% (5/13),100% (5/5),1/3,57% (8/14),50% (4/8),3/4,1/1,0/1,1/1,0/0
2024 (1 matches),,21.1%,50.0%,25.0%,38.9%,28.6%,100.0%,100.0%,66.7%,-,100.0%
2023 (4 matches),,22.2%,75.0%,0.0%,37.5%,28.6%,77.8%,100.0%,70.0%,100.0%,83.3%
2022 (2 matches),,32.3%,40.0%,0.0%,46.9%,26.7%,100.0%,66.7%,25.0%,-,0.0%
2019 (22 matches),,45.0%,67.3%,26.9%,41.9%,28.3%,72.9%,81.3%,73.3%,80.0%,66.7%
2018 (13 matches),,29.4%,75.0%,16.3%,42.3%,17.2%,72.0%,83.3%,50.0%,75.0%,33.3%
Career (81 matches),,34.7%,66.3%,20.4%,43.8%,21.6%,70.4%,72.0%,63.4%,85.0%,56.1%
