Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Jun-2025,Lyon CH,Clay,Q1,451,763,(WC) Timo Legout [FRA] d. (3) Cachin,6-1 4-6 6-3,0.80,3.5%,2.3%,59.3%,62.7%,51.4%,3/7,1:54
19-May-2025,Skopje CH,Clay,R16,368,250,(3) Jay Clarke [GBR] d. Cachin,6-4 6-4,0.84,3.9%,1.3%,61.0%,44.7%,56.7%,10/15,1:48
19-May-2025,Skopje CH,Clay,R32,368,756,Cachin d. (Q) Manas Dhamne [IND],6-2 6-1,2.12,1.9%,0.0%,50.0%,74.1%,63.0%,7/8,0:56
12-May-2025,Oeiras 5 CH,Clay,R32,360,139,Carlos Taberner [ESP] d. (Alt) Cachin,4-6 6-4 6-1,0.86,1.5%,0.0%,64.7%,61.4%,41.7%,1/7,2:07
05-May-2025,Francavilla al Mare CH,Clay,R32,360,183,(5) Marco Trungelliti [ARG] d. (Q) Cachin,6-2 7-5,0.74,1.8%,8.9%,53.6%,60.0%,23.1%,3/9,1:24
05-May-2025,Francavilla al Mare CH,Clay,Q2,360,442,(1) Cachin d. (11) Samuel Vincent Ruggeri [ITA],6-1 6-3,1.65,10.0%,12.5%,52.5%,81.0%,42.1%,0/2,1:06
05-May-2025,Francavilla al Mare CH,Clay,Q1,360,1304,(1) Cachin d. (Alt) Jonathan Eysseric [FRA],6-3 6-3,1.24,1.8%,0.0%,57.9%,54.5%,58.3%,2/5,1:18
07-Apr-2025,Madrid CH,Clay,Q2,277,335,Jakub Paul [SUI] d. (9) Cachin,7-6(6) 6-3,0.91,9.6%,6.8%,63.0%,69.6%,37.0%,6/9,1:47
07-Apr-2025,Madrid CH,Clay,Q1,277,532,(9) Cachin d. (WC) David Jorda Sanchis [ESP],6-1 6-2,2.44,5.1%,2.6%,61.5%,75.0%,80.0%,2/3,0:56
31-Mar-2025,Menorca CH,Clay,R16,294,208,Lukas Neumayer [AUT] d. (WC) Cachin,7-6(2) 6-0,0.64,1.4%,4.2%,53.5%,57.9%,33.3%,6/11,1:30
31-Mar-2025,Menorca CH,Clay,R32,294,205,(WC) Cachin d. (8) Edas Butvilas [LTU],6-2 6-3,1.75,2.0%,0.0%,70.6%,77.8%,53.3%,3/4,1:13
24-Mar-2025,Girona CH,Clay,R32,286,109,(6) Pablo Carreno Busta [ESP] d. (Q) Cachin,6-1 6-3,0.62,1.5%,3.0%,71.2%,59.6%,31.6%,4/8,1:19
24-Mar-2025,Girona CH,Clay,Q2,286,434,Cachin d. (WC) Miguel Damas [ESP],6-1 2-6 6-4,1.12,3.8%,1.3%,65.8%,65.4%,51.9%,3/6,1:58
24-Mar-2025,Girona CH,Clay,Q1,286,231,Cachin d. (5) Adrian Andreev [BUL],6-3 7-5,1.20,9.7%,9.7%,56.9%,78.0%,51.6%,4/5,1:29
17-Mar-2025,Zadar CH,Clay,R32,286,112,(3) Borna Coric [CRO] d. Cachin,7-5 6-1,0.56,0.0%,4.7%,65.6%,54.8%,40.9%,4/8,1:39
17-Feb-2025,Pau CH,Hard,R16,284,257,(SE) Filip Misolic [AUT] d. (LL) Cachin,6-4 3-6 6-2,0.74,10.8%,2.4%,71.1%,78.0%,37.5%,7/10,1:43
17-Feb-2025,Pau CH,Hard,R32,284,150,(LL) Cachin d. (6) Gregoire Barrere [FRA],7-5 6-3,1.14,2.8%,1.4%,67.6%,68.8%,34.8%,3/6,1:18
17-Feb-2025,Pau CH,Hard,Q2,284,986,(WC) Pierre Delage [FRA] d. (3) Cachin,3-6 7-6(5) 7-6(2),1.24,5.1%,2.0%,67.7%,76.1%,71.9%,1/2,2:28
17-Feb-2025,Pau CH,Hard,Q1,284,697,(3) Cachin d. Nikolay Vylegzhanin [RUS],7-6(4) 7-6(0),1.30,7.7%,2.2%,61.5%,80.4%,54.3%,6/6,1:48
10-Feb-2025,Tenerife 2 CH,Hard,R16,300,260,(Alt) Daniel Rincon [ESP] d. (Q) Cachin,6-1 7-6(5),0.63,1.2%,1.2%,78.6%,56.1%,44.4%,7/11,1:37
10-Feb-2025,Tenerife 2 CH,Hard,R32,300,155,(Q) Cachin d. (4) Henrique Rocha [POR],6-2 0-0 RET,1.39,5.7%,5.7%,48.6%,76.5%,50.0%,4/4,0:42
10-Feb-2025,Tenerife 2 CH,Hard,Q2,300,387,(4) Cachin d. (11) Gerard Campana Lee [KOR],4-6 6-3 6-4,1.19,4.3%,4.3%,69.6%,75.0%,53.6%,3/4,2:19
