Date,Tournament,Surface,Rd,,Score
02-Nov-1970,Torquay,Carpet,F,Francoise Durr [FRA] / Paul Hutchins [GBR] d. Walsh Pete / Ilie Nastase [ROU],6-1 6-4
12-May-1969,San Francisco Bay Counties,Hard,F,Walsh Pete / Mike Machette [USA] d. Farel Footman / Tom Kiss [USA],6-1 6-3
