Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1988,6,0,6,0.0%,2-12,14.3%,38-79,32.5%,0-0,-,0,,,,,,,,,,,,R64 (3x)
1987,26,11,15,42.3%,22-30,42.3%,228-269,45.9%,3-4,42.9%,0,,,,,,,,,,,,SF (Phoenix)
1986,6,2,4,33.3%,4-9,30.8%,44-62,41.5%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1985,25,8,17,32.0%,14-37,27.5%,195-272,41.8%,4-1,80.0%,0,,,,,,,,,,,,QF (2x)
1984,20,8,12,40.0%,19-28,40.4%,198-233,45.9%,1-4,20.0%,0,,,,,,,,,,,,QF (Australian Open)
1983,27,14,13,51.9%,26-25,51.0%,237-226,51.2%,5-4,55.6%,0,,,,,,,,,,,,SF (2x)
1982,29,10,19,34.5%,24-34,41.4%,237-281,45.8%,1-7,12.5%,0,,,,,,,,,,,,R16 (6x)
1981,42,25,17,59.5%,53-41,56.4%,440-397,52.6%,2-2,50.0%,0,,,,,,,,,,,,W (Manchester)
1980,40,20,20,50.0%,40-46,46.5%,372-405,47.9%,4-2,66.7%,0,,,,,,,,,,,,F (Wimbledon Plate)
1979,35,13,22,37.1%,28-44,38.9%,306-357,46.2%,5-4,55.6%,0,,,,,,,,,,,,F (Australian Open)
1978,60,28,32,46.7%,60-69,46.5%,559-599,48.3%,6-5,54.5%,0,,,,,,,,,,,,W (Toronto Futures)
1977,47,23,24,48.9%,41-55,42.7%,397-460,46.3%,9-2,81.8%,0,,,,,,,,,,,,F (Boise Futures)
1976,23,11,12,47.8%,23-27,46.0%,228-251,47.6%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
1975,33,8,25,24.2%,20-45,30.8%,260-348,42.8%,2-6,25.0%,0,,,,,,,,,,,,QF (Durban)
1974,47,27,20,57.4%,57-44,56.4%,474-430,52.4%,4-4,50.0%,0,,,,,,,,,,,,W (3x)
1973,67,34,33,50.7%,74-71,51.0%,634-620,50.6%,3-3,50.0%,0,,,,,,,,,,,,W (Durban)
1972,67,38,29,56.7%,84-67,55.6%,715-640,52.8%,1-2,33.3%,0,,,,,,,,,,,,W (Cape Town 2)
1971,20,9,11,45.0%,20-23,46.5%,194-199,49.4%,1-1,50.0%,0,,,,,,,,,,,,QF (3x)
1970,52,36,16,69.2%,76-42,64.4%,635-505,55.7%,2-1,66.7%,0,,,,,,,,,,,,W (3x)
1969,19,8,11,42.1%,23-23,50.0%,220-213,50.8%,0-0,-,0,,,,,,,,,,,,F (2x)
1968,4,1,3,25.0%,3-6,33.3%,37-49,43.0%,0-0,-,0,,,,,,,,,,,,SF (San Francisco Bay Counties)
Career,695,334,361,48.1%,713-778,47.8%,6648-6895,49.1%,54-53,50.5%,0,,,,,,,,,,,,
