Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-07-14),1185,10,,,,,,,,,910,42,,
2024,1053,15,,,,,,,,,701,73
2023,1234,7,,,,,,,,,,
2022,893,19,,,,,,,,,,
2021,809,35,,,,,,,,,,
2020,837,24,,,,,,,,,315,246
2019,811,23,,,,,,,,,314,230
2018,776,8,,,,,,,,,505,74
2017,954,11,,,,,,,,,470,102
2016,1104,6,,,,,,,,,472,94
2015,890,14,,,,,,,,,332,159
2014,713,23,,,,,,,,,377,119
2013,932,15,,,,,,,,,501,92
2012,1011,9,,,,,,,,,702,38
2011,,,,,,,,,,,1166,8
