Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Don Benito Badajoz R16,W vs Teixido Garcia,67% (6/9),100% (6/6),1/2,40% (4/10),25% (1/4),3/4,0/2,0/0,0/0,0/0
2019 W15 Don Benito Badajoz R32,W vs Rey Garcia,57% (8/14),100% (8/8),4/5,60% (9/15),33% (3/9),5/8,2/2,0/1,1/1,0/0
2019 W25 Obidos R32,L vs Payola,62% (8/13),88% (7/8),3/8,71% (10/14),0% (0/10),2/6,0/0,0/2,0/0,0/1
2019 W15 Cancun R32,L vs Portillo Ramirez,33% (3/9),67% (2/3),1/5,63% (5/8),0% (0/5),0/2,0/0,1/1,0/0,1/1
2019 W15 Cancun R32,L vs Mikhailuk,50% (4/8),75% (3/4),2/5,100% (8/8),13% (1/8),1/3,0/0,0/2,0/0,0/1
2019 W15 Cancun R32,L vs Ortenzi,50% (5/10),80% (4/5),3/7,78% (7/9),0% (0/7),0/4,0/0,0/0,0/0,0/0
2017 Agadir $15K R32,L vs Brancaccio,40% (6/15),83% (5/6),0/5,33% (5/15),0% (0/5),4/4,0/1,2/2,0/1,0/0
2017 Beni Mellal $15K R32,L vs Arcidiacono,22% (2/9),100% (2/2),1/5,63% (5/8),0% (0/5),1/2,0/0,0/0,0/0,0/0
2017 Obidos $25K R16,L vs Mijacika,18% (2/11),100% (2/2),0/3,40% (4/10),25% (1/4),1/2,0/0,2/2,0/0,1/1
2017 Lisbon $15K R32,W vs Quiterio,44% (4/9),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2017 Don Benito Badajoz $15K QF,L vs Pellicano,38% (5/13),100% (5/5),2/7,77% (10/13),20% (2/10),2/5,1/2,1/2,0/0,1/1
2017 Don Benito Badajoz $15K R16,W vs Tran,67% (6/9),100% (6/6),2/3,44% (4/9),25% (1/4),3/5,1/1,0/0,1/1,0/0
2017 Guimaraes $15K R32,L vs Boren,40% (4/10),75% (3/4),2/4,56% (5/9),0% (0/5),1/3,0/0,1/2,0/0,1/1
2017 Santa Margherita Di Pula $15K R16,L vs Zeballos,14% (1/7),100% (1/1),0/4,86% (6/7),0% (0/6),1/1,0/0,0/2,0/0,0/1
2017 Santa Margherita Di Pula $15K R32,W vs Parrizas Diaz,64% (9/14),100% (9/9),6/7,62% (8/13),0% (0/8),3/8,1/2,0/1,0/1,0/0
2017 Obidos $15K R16,L vs Luque Moreno,67% (6/9),67% (4/6),4/6,78% (7/9),0% (0/7),1/4,0/0,1/2,0/0,0/1
2016 Melilla $10K R16,L vs Ponomar,25% (2/8),50% (1/2),1/5,75% (6/8),17% (1/6),1/1,0/0,1/1,0/0,0/0
2016 Santa Margherita Di Pula $10K R32,L vs Remondina,25% (2/8),50% (1/2),1/5,75% (6/8),17% (1/6),0/1,0/0,1/1,0/0,1/1
2016 Santa Margherita Di Pula $10K R16,L vs Giovine,33% (3/9),67% (2/3),1/5,63% (5/8),0% (0/5),1/2,0/0,2/2,0/0,1/1
2015 Casablanca $10K R16,L vs Grabher,50% (3/6),0% (0/3),0/4,100% (6/6),0% (0/6),0/0,0/0,0/2,0/0,0/1
2019 (6 matches),,54.0%,88.2%,43.8%,67.2%,11.6%,40.7%,50.0%,16.7%,100.0%,33.3%
2017 (10 matches),,42.5%,91.1%,38.6%,54.5%,9.1%,54.1%,57.1%,53.8%,33.3%,60.0%
2016 (3 matches),,28.0%,57.1%,20.0%,70.8%,11.8%,50.0%,-,100.0%,-,100.0%
2015 (8 matches),,56.0%,69.0%,41.4%,52.1%,10.5%,60.0%,100.0%,44.4%,100.0%,33.3%
2014 (6 matches),,46.2%,66.7%,25.0%,65.1%,19.5%,42.1%,33.3%,60.0%,-,66.7%
Career (38 matches),,45.9%,78.5%,34.7%,60.1%,11.6%,51.2%,61.1%,52.1%,60.0%,55.6%
