Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1988 Roland Garros R16,L vs Bradtke,9.6%,20.5%,49.3%,14.6%,29.2%,51.2%,57.1%,55.6%,50.0%,3.0%,9.1%,46.9%,50.0%,52.6%,66.7%,-86
1981 Roland Garros F,L vs Mandlikova,7.2%,18.8%,40.3%,8.5%,21.3%,37.2%,41.7%,78.3%,71.4%,5.0%,15.0%,47.4%,0.0%,61.5%,66.7%,-64
1981 Roland Garros SF,W vs Jaeger,18.1%,27.7%,50.7%,23.3%,38.3%,56.5%,72.4%,67.7%,66.7%,10.0%,10.0%,40.7%,8.3%,66.7%,-,-17
Career (3 matches),,12.2%,22.8%,47.1%,16.1%,30.3%,48.5%,58.1%,66.7%,64.7%,6.0%,10.8%,44.9%,24.2%,60.0%,66.7%,-55
