Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1990,17,7,10,41.2%,21-21,50.0%,181-194,48.3%,0-1,0.0%,0,,,,,,,,,,,,QF (Schenectady)
1989,32,18,14,56.3%,36-32,52.9%,318-297,51.7%,4-4,50.0%,0,,,,,,,,,,,,QF (4x)
1988,70,47,23,67.1%,96-58,62.3%,745-600,55.4%,5-5,50.0%,0,,,,,,,,,,,,F (2x)
1987,51,32,19,62.7%,71-40,64.0%,554-444,55.5%,3-5,37.5%,0,,,,,,,,,,,,F (2x)
1986,28,14,14,50.0%,30-28,51.7%,255-256,49.9%,3-2,60.0%,0,,,,,,,,,,,,W (Athens)
1985,38,22,16,57.9%,42-29,59.2%,328-277,54.2%,5-4,55.6%,0,,,,,,,,,,,,SF (2x)
1984,52,31,21,59.6%,62-49,55.9%,503-456,52.5%,6-0,100.0%,0,,,,,,,,,,,,W (Brighton)
1983,70,47,23,67.1%,96-53,64.4%,738-566,56.6%,6-9,40.0%,0,,,,,,,,,,,,F (5x)
1982,68,42,26,61.8%,87-48,64.4%,683-533,56.2%,4-9,30.8%,0,,,,,,,,,,,,W (Avon Championships)
1981,82,59,23,72.0%,123-53,69.9%,916-606,60.2%,1-5,16.7%,0,,,,,,,,,,,,W (2x)
1980,66,42,24,63.6%,85-52,62.0%,662-524,55.8%,4-5,44.4%,0,,,,,,,,,,,,W (Unterhaching)
1979,44,27,17,61.4%,54-38,58.7%,447-375,54.4%,4-5,44.4%,0,,,,,,,,,,,,W (2x)
1978,43,29,14,67.4%,57-31,64.8%,447-326,57.8%,4-2,66.7%,0,,,,,,,,,,,,W (Bremen)
1977,8,5,3,62.5%,9-7,56.3%,76-53,58.9%,1-1,50.0%,0,,,,,,,,,,,,F (Bremen)
1976,3,2,1,66.7%,3-1,75.0%,20-17,54.1%,1-1,50.0%,0,,,,,,,,,,,,SF (Bremen)
Career,672,424,248,63.1%,872-540,61.8%,6873-5524,55.4%,51-58,46.8%,0,,,,,,,,,,,,
