Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,17,11,6,64.7%,2,1,1,50.0%,1980,1989,QF,0,,,,,,,,,,
Roland Garros,14,Clay,39,25,14,64.1%,5,2,3,40.0%,1977,1990,F,0,,,,,,,,,,
Wimbledon,12,Grass,24,12,12,50.0%,6,4,2,66.7%,1978,1989,R16,0,,,,,,,,,,
US Open,12,Hard,40,28,12,70.0%,6,3,3,50.0%,1978,1990,QF,0,,,,,,,,,,
Olympics,1,,2,1,1,50.0%,0,0,0,-,1988,1988,R16,0,,,,,,,,,,
Fed Cup,5,,15,10,5,66.7%,1,0,1,0.0%,1978,1988,,0,,,,,,,,,,
Filderstadt,12,Carpet,25,13,12,52.0%,4,3,1,75.0%,1978,1989,SF,0,,,,,,,,,,
Mahwah,9,Hard,27,18,9,66.7%,2,1,1,50.0%,1979,1989,F,0,,,,,,,,,,
Brighton,9,Carpet,27,19,8,70.4%,2,2,0,100.0%,1978,1989,W,0,,,,,,,,,,
Berlin,8,Clay,23,15,8,65.2%,2,2,0,100.0%,1977,1990,SF,0,,,,,,,,,,
Washington,6,Carpet,16,10,6,62.5%,5,1,4,20.0%,1982,1990,F,0,,,,,,,,,,
Kitzbuhel,5,Clay,17,12,5,70.6%,2,1,1,50.0%,1978,1982,F,0,,,,,,,,,,
