Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,23,13,10,56.5%,29-21,58.0%,232-198,54.0%,3-0,100.0%,21,61.7%,45.2%,2.5%,7.8%,62.0%,64.0%,42.0%,55.6%,48.0%,51.7%,1.08,W (W15 Solarino)
2024,19,8,11,42.1%,22-22,50.0%,196-208,48.5%,2-1,66.7%,0,,,,,,,,,,,,QF (W35 Verbier)
2023,35,14,21,40.0%,37-42,46.8%,336-374,47.3%,4-2,66.7%,0,,,,,,,,,,,,SF (W25+H Tossa de Mar)
2022,17,4,13,23.5%,12-26,31.6%,138-203,40.5%,2-2,50.0%,2,72.0%,32.0%,3.2%,11.0%,60.6%,69.1%,44.3%,59.4%,44.3%,51.8%,1.09,QF (W60 Caserta)
2021,37,21,16,56.8%,48-31,60.8%,391-351,52.7%,5-3,62.5%,0,,,,,,,,,,,,F (W60 Versmold)
2020,25,21,4,84.0%,42-14,75.0%,306-208,59.5%,4-0,100.0%,0,,,,,,,,,,,,W (3x)
2019,29,15,14,51.7%,35-31,53.0%,307-302,50.4%,2-3,40.0%,0,,,,,,,,,,,,F (W25 Brno)
2018,40,19,21,47.5%,42-43,49.4%,372-372,50.0%,1-4,20.0%,0,,,,,,,,,,,,F (Santa Margherita Di Pula $25K)
2017,32,23,9,71.9%,51-16,76.1%,350-216,61.8%,2-0,100.0%,0,,,,,,,,,,,,W (Ortisei $15K)
2016,6,3,3,50.0%,8-5,61.5%,71-61,53.8%,0-1,0.0%,0,,,,,,,,,,,,QF (Sezze $10K)
2015,2,1,1,50.0%,2-2,50.0%,19-18,51.4%,0-0,-,0,,,,,,,,,,,,R16 (Roma $25K)
2014,8,1,7,12.5%,5-13,27.8%,68-98,41.0%,1-2,33.3%,0,,,,,,,,,,,,R16 (Brescia 25K)
2013,30,16,14,53.3%,37-27,57.8%,323-280,53.6%,2-3,40.0%,0,,,,,,,,,,,,F (Torino 10K)
2012,18,11,7,61.1%,26-16,61.9%,205-180,53.2%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2011,33,19,14,57.6%,41-34,54.7%,360-314,53.4%,3-6,33.3%,0,,,,,,,,,,,,F (Settimo San Pietro 10K)
2010,21,14,7,66.7%,30-16,65.2%,229-174,56.8%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2009,46,24,22,52.2%,57-53,51.8%,508-497,50.5%,4-6,40.0%,0,,,,,,,,,,,,F (Florence 25K)
2008,27,15,12,55.6%,37-31,54.4%,320-285,52.9%,2-1,66.7%,0,,,,,,,,,,,,F (Bucharest 10K)
2007,49,32,17,65.3%,69-41,62.7%,550-478,53.5%,4-6,40.0%,0,,,,,,,,,,,,F (3x)
2006,11,4,7,36.4%,10-15,40.0%,103-126,45.0%,2-0,100.0%,0,,,,,,,,,,,,SF (Vittoria 10K)
2005,11,4,7,36.4%,10-16,38.5%,101-125,44.7%,0-1,0.0%,0,,,,,,,,,,,,QF (Jesi 10K)
2004,4,2,2,50.0%,4-5,44.4%,30-37,44.8%,0-0,-,0,,,,,,,,,,,,QF (Trecastagni 10K)
Career,523,284,239,54.3%,654-520,55.7%,5515-5105,51.9%,45-45,50.0%,23,62.9%,43.8%,2.6%,8.1%,61.8%,64.5%,42.3%,56.1%,47.6%,51.7%,1.08,
